Name,Total Paid Claims,Total Claim Dollars Paid
Amite,0,$0.00
Franklin,1,$6854.25
Panola,1,$27239.82
Tunica,0,$0.00
Quitman,0,$0.00
Yalobusha,0,$0.00
Perry,0,$0.00
Greene,0,$0.00
Humphreys,0,$0.00
Sharkey,0,$0.00
Harrison,14,$316405.68
Jackson,13,$138981.45
Winston,0,$0.00
Attala,1,$26216.93
Simpson,11,$315795.26
Rankin,16,$446695.31
Bolivar,0,$0.00
Coahoma,3,$54480.63
Tippah,0,$0.00
Prentiss,0,$0.00
Alcorn,0,$0.00
Pearl River,0,$0.00
Forrest,4,$53040.72
Pike,6,$150228.02
Walthall,1,$13831.72
Noxubee,0,$0.00
Oktibbeha,0,$0.00
Tallahatchie,0,$0.00
Claiborne,0,$0.00
Warren,0,$0.00
Webster,0,$0.00
Lawrence,0,$0.00
Copiah,1,$22200.00
Pontotoc,0,$0.00
Lafayette,0,$0.00
DeSoto,51,$2164967.33
Tate,0,$0.00
George,0,$0.00
Choctaw,0,$0.00
Tishomingo,0,$0.00
Stone,0,$0.00
Union,0,$0.00
Benton,0,$0.00
Wilkinson,4,$163269.70
Clay,0,$0.00
Jefferson,0,$0.00
Calhoun,0,$0.00
Covington,2,$7414.38
Grenada,3,$21701.19
Leflore,7,$208548.48
Marshall,0,$0.00
Leake,0,$0.00
Newton,0,$0.00
Madison,7,$80374.30
Scott,0,$0.00
Wayne,4,$53714.59
Jones,12,$196891.52
Smith,0,$0.00
Marion,3,$15852.80
Jasper,1,$6798.38
Jefferson Davis,0,$0.00
Lamar,19,$619080.18
Chickasaw,0,$0.00
Monroe,0,$0.00
Lee,0,$0.00
Lincoln,0,$0.00
Issaquena,0,$0.00
Yazoo,7,$42043.61
Carroll,0,$0.00
Montgomery,0,$0.00
Holmes,0,$0.00
Lauderdale,2,$22204.22
Washington,3,$35256.18
Sunflower,0,$0.00
Lowndes,1,$524.37
Neshoba,2,$16302.98
Hancock,4,$71913.10
Clarke,3,$32311.87
Kemper,0,$0.00
Adams,0,$0.00
Itawamba,0,$0.00
Hinds,20,$324059.57
