Name,Total Paid Claims,Total Claim Dollars Paid
Amite,3,$26701.60
Franklin,0,$0.00
Panola,1,$2413.81
Tunica,3,$3883.59
Quitman,5,$10510.46
Yalobusha,0,$0.00
Perry,15,$37130.36
Greene,8,$12308.43
Humphreys,30,$346307.75
Sharkey,4,$11067.86
Harrison,323,$1356625.66
Jackson,154,$416230.24
Winston,1,$131.00
Attala,0,$0.00
Simpson,7,$38140.71
Rankin,71,$617096.86
Bolivar,4,$9433.79
Coahoma,2,$3874.86
Tippah,0,$0.00
Prentiss,0,$0.00
Alcorn,0,$0.00
Pearl River,29,$209939.32
Forrest,288,$778801.30
Pike,11,$57753.31
Walthall,11,$72846.61
Noxubee,0,$0.00
Oktibbeha,1,$2092.03
Tallahatchie,2,$9817.97
Claiborne,0,$0.00
Warren,29,$157040.78
Webster,0,$0.00
Lawrence,3,$17453.93
Copiah,5,$11250.75
Pontotoc,0,$0.00
Lafayette,0,$0.00
DeSoto,1,$10000.00
Tate,0,$0.00
George,5,$13220.91
Choctaw,0,$0.00
Tishomingo,0,$0.00
Stone,1,$2723.75
Union,0,$0.00
Benton,1,$518.30
Wilkinson,43,$222370.78
Clay,0,$0.00
Jefferson,1,$812.00
Calhoun,0,$0.00
Covington,5,$9168.10
Grenada,1,$337.90
Leflore,15,$42306.11
Marshall,0,$0.00
Leake,0,$0.00
Newton,0,$0.00
Madison,33,$88486.06
Scott,0,$0.00
Wayne,6,$11243.86
Jones,13,$16821.86
Smith,2,$326.83
Marion,75,$359834.76
Jasper,0,$0.00
Jefferson Davis,0,$0.00
Lamar,4,$7774.07
Chickasaw,0,$0.00
Monroe,3,$2307.60
Lee,1,$754.55
Lincoln,6,$30492.44
Issaquena,0,$0.00
Yazoo,3,$9619.75
Carroll,0,$0.00
Montgomery,0,$0.00
Holmes,4,$18381.62
Lauderdale,9,$35844.34
Washington,0,$0.00
Sunflower,5,$12229.05
Lowndes,46,$124498.28
Neshoba,0,$0.00
Hancock,33,$108049.22
Clarke,3,$8243.52
Kemper,0,$0.00
Adams,11,$44822.63
Itawamba,0,$0.00
Hinds,305,$788813.88
