Name,Total Paid Claims,Total Claim Dollars Paid
Amite,0,$0.00
Franklin,0,$0.00
Panola,1,$2469.17
Tunica,0,$0.00
Quitman,1,$627.63
Yalobusha,0,$0.00
Perry,0,$0.00
Greene,0,$0.00
Humphreys,1,$20864.80
Sharkey,0,$0.00
Harrison,4,$44251.83
Jackson,0,$0.00
Winston,0,$0.00
Attala,0,$0.00
Simpson,0,$0.00
Rankin,1,$5551.26
Bolivar,2,$7800.22
Coahoma,0,$0.00
Tippah,0,$0.00
Prentiss,0,$0.00
Alcorn,0,$0.00
Pearl River,0,$0.00
Forrest,0,$0.00
Pike,0,$0.00
Walthall,0,$0.00
Noxubee,0,$0.00
Oktibbeha,0,$0.00
Tallahatchie,1,$3892.60
Claiborne,0,$0.00
Warren,1,$493.96
Webster,1,$2031.65
Lawrence,0,$0.00
Copiah,0,$0.00
Pontotoc,0,$0.00
Lafayette,0,$0.00
DeSoto,0,$0.00
Tate,0,$0.00
George,0,$0.00
Choctaw,0,$0.00
Tishomingo,0,$0.00
Stone,0,$0.00
Union,0,$0.00
Benton,0,$0.00
Wilkinson,7,$2220.00
Clay,0,$0.00
Jefferson,0,$0.00
Calhoun,0,$0.00
Covington,0,$0.00
Grenada,1,$3195.78
Leflore,0,$0.00
Marshall,0,$0.00
Leake,0,$0.00
Newton,0,$0.00
Madison,30,$108935.46
Scott,0,$0.00
Wayne,0,$0.00
Jones,1,$4218.49
Smith,0,$0.00
Marion,0,$0.00
Jasper,0,$0.00
Jefferson Davis,0,$0.00
Lamar,0,$0.00
Chickasaw,0,$0.00
Monroe,0,$0.00
Lee,0,$0.00
Lincoln,1,$230.00
Issaquena,0,$0.00
Yazoo,0,$0.00
Carroll,0,$0.00
Montgomery,0,$0.00
Holmes,0,$0.00
Lauderdale,1,$583.07
Washington,0,$0.00
Sunflower,0,$0.00
Lowndes,0,$0.00
Neshoba,0,$0.00
Hancock,6,$15791.51
Clarke,0,$0.00
Kemper,0,$0.00
Adams,0,$0.00
Itawamba,0,$0.00
Hinds,15,$54303.00
