Name,Total Paid Claims,Total Claim Dollars Paid
Amite,0,$0.00
Franklin,0,$0.00
Panola,2,$18226.06
Tunica,0,$0.00
Quitman,0,$0.00
Yalobusha,0,$0.00
Perry,3,$49181.54
Greene,6,$126974.51
Humphreys,6,$45505.05
Sharkey,9,$47605.21
Harrison,196,$3889790.49
Jackson,197,$5134389.80
Winston,2,$74951.64
Attala,0,$0.00
Simpson,5,$119990.55
Rankin,2,$30010.72
Bolivar,6,$57005.80
Coahoma,1,$33103.94
Tippah,0,$0.00
Prentiss,0,$0.00
Alcorn,2,$80408.48
Pearl River,5,$55888.04
Forrest,12,$126553.84
Pike,9,$534489.16
Walthall,7,$103948.66
Noxubee,0,$0.00
Oktibbeha,1,$2115.18
Tallahatchie,2,$14009.96
Claiborne,7,$83360.14
Warren,19,$326008.42
Webster,0,$0.00
Lawrence,1,$112156.71
Copiah,1,$5525.18
Pontotoc,0,$0.00
Lafayette,0,$0.00
DeSoto,3,$10888.25
Tate,4,$289632.33
George,1,$30000.00
Choctaw,0,$0.00
Tishomingo,0,$0.00
Stone,6,$45530.08
Union,0,$0.00
Benton,0,$0.00
Wilkinson,21,$570132.36
Clay,0,$0.00
Jefferson,3,$50314.23
Calhoun,0,$0.00
Covington,1,$7172.64
Grenada,2,$5725.33
Leflore,2,$11332.49
Marshall,1,$32146.62
Leake,0,$0.00
Newton,0,$0.00
Madison,3,$25007.73
Scott,0,$0.00
Wayne,2,$10095.84
Jones,3,$63879.30
Smith,0,$0.00
Marion,6,$68188.66
Jasper,0,$0.00
Jefferson Davis,0,$0.00
Lamar,11,$227683.13
Chickasaw,0,$0.00
Monroe,1,$3945.47
Lee,1,$117917.12
Lincoln,0,$0.00
Issaquena,4,$105990.20
Yazoo,6,$128200.42
Carroll,1,$10950.97
Montgomery,0,$0.00
Holmes,0,$0.00
Lauderdale,0,$0.00
Washington,21,$349510.82
Sunflower,1,$20524.96
Lowndes,34,$486376.62
Neshoba,1,$28294.85
Hancock,9,$108185.22
Clarke,0,$0.00
Kemper,0,$0.00
Adams,0,$0.00
Itawamba,0,$0.00
Hinds,14,$222153.41
