Name,Total Paid Claims,Total Claim Dollars Paid
Amite,0,$0.00
Franklin,0,$0.00
Panola,1,$3089.89
Tunica,54,$2988176.61
Quitman,7,$56260.28
Yalobusha,0,$0.00
Perry,0,$0.00
Greene,1,$17325.97
Humphreys,19,$1017233.01
Sharkey,11,$959484.52
Harrison,16,$139621.02
Jackson,28,$406600.27
Winston,0,$0.00
Attala,0,$0.00
Simpson,0,$0.00
Rankin,44,$1781676.05
Bolivar,161,$11277774.25
Coahoma,35,$1579787.54
Tippah,0,$0.00
Prentiss,0,$0.00
Alcorn,9,$313324.52
Pearl River,5,$63663.21
Forrest,3,$114248.56
Pike,2,$2438.99
Walthall,0,$0.00
Noxubee,0,$0.00
Oktibbeha,1,$8903.31
Tallahatchie,0,$0.00
Claiborne,34,$1303847.92
Warren,96,$5500765.49
Webster,0,$0.00
Lawrence,1,$40829.82
Copiah,0,$0.00
Pontotoc,0,$0.00
Lafayette,4,$52485.23
DeSoto,16,$469492.86
Tate,4,$249232.07
George,0,$0.00
Choctaw,0,$0.00
Tishomingo,1,$4482.69
Stone,0,$0.00
Union,1,$43000.00
Benton,0,$0.00
Wilkinson,78,$3734842.65
Clay,20,$499547.47
Jefferson,11,$454120.18
Calhoun,0,$0.00
Covington,0,$0.00
Grenada,0,$0.00
Leflore,0,$0.00
Marshall,3,$156755.61
Leake,0,$0.00
Newton,0,$0.00
Madison,25,$355840.31
Scott,4,$120762.31
Wayne,1,$65457.79
Jones,5,$112512.16
Smith,0,$0.00
Marion,1,$6917.44
Jasper,0,$0.00
Jefferson Davis,0,$0.00
Lamar,2,$40203.99
Chickasaw,0,$0.00
Monroe,1,$8907.69
Lee,2,$147317.35
Lincoln,0,$0.00
Issaquena,8,$308899.12
Yazoo,56,$3851413.20
Carroll,0,$0.00
Montgomery,0,$0.00
Holmes,1,$5266.77
Lauderdale,1,$18926.54
Washington,83,$10739890.38
Sunflower,1,$945.40
Lowndes,5,$155152.02
Neshoba,0,$0.00
Hancock,6,$160778.69
Clarke,0,$0.00
Kemper,0,$0.00
Adams,14,$432318.28
Itawamba,0,$0.00
Hinds,54,$2376622.83
