Name,Total Paid Claims,Total Claim Dollars Paid
Santa Barbara,0,$0.00
Ventura,0,$0.00
San Bernardino,1,$2341.76
Yuba,0,$0.00
Sutter,0,$0.00
Kings,0,$0.00
Monterey,0,$0.00
Nevada,0,$0.00
Orange,2,$42063.75
Riverside,23,$266928.59
San Diego,3,$16457.55
Marin,3,$2969.70
San Francisco,0,$0.00
Solano,0,$0.00
Sonoma,2,$10269.22
Napa,0,$0.00
Contra Costa,0,$0.00
Calaveras,0,$0.00
San Joaquin,1,$5868.38
Lassen,0,$0.00
Sierra,0,$0.00
Sacramento,1,$3319.92
El Dorado,0,$0.00
Stanislaus,0,$0.00
Placer,0,$0.00
Mariposa,0,$0.00
Plumas,0,$0.00
Modoc,0,$0.00
Shasta,0,$0.00
Tuolumne,0,$0.00
Madera,0,$0.00
Alpine,0,$0.00
San Benito,0,$0.00
Merced,1,$10822.25
San Luis Obispo,0,$0.00
Colusa,0,$0.00
Butte,0,$0.00
San Mateo,0,$0.00
Santa Cruz,0,$0.00
Santa Clara,0,$0.00
Kern,19,$137012.36
Amador,0,$0.00
Yolo,0,$0.00
Lake,0,$0.00
Mendocino,0,$0.00
Tehama,0,$0.00
Humboldt,0,$0.00
Siskiyou,0,$0.00
Inyo,1,$2607.75
Alameda,0,$0.00
Los Angeles,6,$18097.99
Imperial,13,$102006.40
Glenn,0,$0.00
Tulare,0,$0.00
Fresno,0,$0.00
Del Norte,0,$0.00
Trinity,0,$0.00
Mono,0,$0.00
