Name,Total Paid Claims,Total Claim Dollars Paid
Santa Barbara,210,$3786983.77
Ventura,88,$1063963.01
San Bernardino,11,$106196.32
Yuba,30,$222059.48
Sutter,15,$97662.54
Kings,0,$0.00
Monterey,506,$19667077.45
Nevada,0,$0.00
Orange,330,$2613484.35
Riverside,31,$452080.84
San Diego,91,$1712682.69
Marin,76,$728800.45
San Francisco,0,$0.00
Solano,9,$97931.96
Sonoma,1422,$35918330.39
Napa,346,$8117341.30
Contra Costa,39,$345858.81
Calaveras,4,$27560.60
San Joaquin,4,$62781.34
Lassen,12,$136457.97
Sierra,1,$17.00
Sacramento,840,$11451696.13
El Dorado,7,$14138.73
Stanislaus,29,$407861.75
Placer,267,$11068810.04
Mariposa,0,$0.00
Plumas,4,$80807.66
Modoc,0,$0.00
Shasta,19,$194427.27
Tuolumne,0,$0.00
Madera,3,$20315.95
Alpine,0,$0.00
San Benito,8,$86302.52
Merced,2,$70543.81
San Luis Obispo,102,$1607194.26
Colusa,33,$952244.97
Butte,36,$634876.53
San Mateo,9,$58796.03
Santa Cruz,50,$584952.74
Santa Clara,129,$1365120.61
Kern,3,$12603.15
Amador,3,$7077.44
Yolo,98,$1002361.51
Lake,214,$2741708.60
Mendocino,10,$72863.70
Tehama,37,$359224.94
Humboldt,25,$255263.20
Siskiyou,1,$1218.78
Inyo,0,$0.00
Alameda,25,$366440.72
Los Angeles,346,$6289593.76
Imperial,0,$0.00
Glenn,28,$302851.89
Tulare,6,$42185.90
Fresno,51,$607652.79
Del Norte,2,$1780.69
Trinity,2,$1228.63
Mono,0,$0.00
