Name,Total Paid Claims,Total Claim Dollars Paid
Santa Barbara,3,$4025.24
Ventura,20,$169107.82
San Bernardino,0,$0.00
Yuba,0,$0.00
Sutter,0,$0.00
Kings,0,$0.00
Monterey,0,$0.00
Nevada,0,$0.00
Orange,29,$359230.14
Riverside,7,$18395.01
San Diego,88,$773014.83
Marin,2,$3464.78
San Francisco,0,$0.00
Solano,0,$0.00
Sonoma,0,$0.00
Napa,0,$0.00
Contra Costa,0,$0.00
Calaveras,0,$0.00
San Joaquin,0,$0.00
Lassen,0,$0.00
Sierra,0,$0.00
Sacramento,1,$1890.00
El Dorado,0,$0.00
Stanislaus,0,$0.00
Placer,0,$0.00
Mariposa,0,$0.00
Plumas,0,$0.00
Modoc,0,$0.00
Shasta,0,$0.00
Tuolumne,0,$0.00
Madera,0,$0.00
Alpine,0,$0.00
San Benito,0,$0.00
Merced,0,$0.00
San Luis Obispo,0,$0.00
Colusa,0,$0.00
Butte,0,$0.00
San Mateo,1,$7642.96
Santa Cruz,0,$0.00
Santa Clara,0,$0.00
Kern,2,$1977.72
Amador,0,$0.00
Yolo,0,$0.00
Lake,1,$2030.79
Mendocino,0,$0.00
Tehama,2,$14341.48
Humboldt,0,$0.00
Siskiyou,0,$0.00
Inyo,0,$0.00
Alameda,1,$630.55
Los Angeles,143,$2762521.32
Imperial,0,$0.00
Glenn,0,$0.00
Tulare,0,$0.00
Fresno,0,$0.00
Del Norte,0,$0.00
Trinity,0,$0.00
Mono,0,$0.00
