Name,Total Paid Claims,Total Claim Dollars Paid
Santa Barbara,87,$3837994.46
Ventura,34,$1380232.13
San Bernardino,8,$473339.23
Yuba,2,$38504.22
Sutter,0,$0.00
Kings,1,$138454.39
Monterey,132,$13170167.41
Nevada,0,$0.00
Orange,12,$557482.48
Riverside,43,$3138976.88
San Diego,29,$1119611.06
Marin,19,$634896.78
San Francisco,0,$0.00
Solano,14,$757495.52
Sonoma,32,$228524.34
Napa,1,$13339.93
Contra Costa,15,$757341.11
Calaveras,6,$358568.80
San Joaquin,27,$1527296.75
Lassen,0,$0.00
Sierra,0,$0.00
Sacramento,52,$1828932.40
El Dorado,4,$115537.66
Stanislaus,2,$87772.07
Placer,1,$137012.04
Mariposa,0,$0.00
Plumas,0,$0.00
Modoc,0,$0.00
Shasta,2,$84790.80
Tuolumne,5,$95013.84
Madera,3,$315542.81
Alpine,0,$0.00
San Benito,25,$1909294.07
Merced,161,$9876721.11
San Luis Obispo,60,$3734698.36
Colusa,0,$0.00
Butte,0,$0.00
San Mateo,15,$659706.93
Santa Cruz,112,$7580099.74
Santa Clara,18,$390579.61
Kern,4,$152456.84
Amador,0,$0.00
Yolo,2,$30258.63
Lake,3,$17876.20
Mendocino,1,$266054.20
Tehama,2,$232536.19
Humboldt,0,$0.00
Siskiyou,0,$0.00
Inyo,0,$0.00
Alameda,18,$389304.47
Los Angeles,76,$3329561.51
Imperial,1,$34255.77
Glenn,2,$87718.37
Tulare,75,$3175134.28
Fresno,10,$252148.59
Del Norte,0,$0.00
Trinity,0,$0.00
Mono,1,$6366.22
