Name,Total Paid Claims,Total Claim Dollars Paid
Santa Barbara,0,$0.00
Ventura,0,$0.00
San Bernardino,5,$72655.54
Yuba,0,$0.00
Sutter,0,$0.00
Kings,0,$0.00
Monterey,0,$0.00
Nevada,0,$0.00
Orange,0,$0.00
Riverside,1,$7710.79
San Diego,2,$83537.99
Marin,0,$0.00
San Francisco,0,$0.00
Solano,0,$0.00
Sonoma,1,$926.74
Napa,0,$0.00
Contra Costa,0,$0.00
Calaveras,0,$0.00
San Joaquin,1,$7664.88
Lassen,0,$0.00
Sierra,0,$0.00
Sacramento,0,$0.00
El Dorado,0,$0.00
Stanislaus,0,$0.00
Placer,1,$6501.29
Mariposa,0,$0.00
Plumas,0,$0.00
Modoc,0,$0.00
Shasta,0,$0.00
Tuolumne,0,$0.00
Madera,0,$0.00
Alpine,0,$0.00
San Benito,0,$0.00
Merced,1,$1918.25
San Luis Obispo,1,$31569.78
Colusa,0,$0.00
Butte,0,$0.00
San Mateo,0,$0.00
Santa Cruz,0,$0.00
Santa Clara,0,$0.00
Kern,0,$0.00
Amador,0,$0.00
Yolo,0,$0.00
Lake,0,$0.00
Mendocino,0,$0.00
Tehama,0,$0.00
Humboldt,0,$0.00
Siskiyou,0,$0.00
Inyo,0,$0.00
Alameda,0,$0.00
Los Angeles,1,$4364.09
Imperial,0,$0.00
Glenn,0,$0.00
Tulare,1,$51607.21
Fresno,2,$15633.96
Del Norte,0,$0.00
Trinity,0,$0.00
Mono,0,$0.00
