Name,Total Paid Claims,Total Claim Dollars Paid
Santa Barbara,0,$0.00
Ventura,10,$180993.53
San Bernardino,3,$7662.08
Yuba,31,$519359.30
Sutter,21,$302708.88
Kings,0,$0.00
Monterey,3,$112521.89
Nevada,1,$83214.56
Orange,5,$12335.68
Riverside,3,$10140.63
San Diego,4,$33757.26
Marin,177,$1365734.32
San Francisco,12,$336648.30
Solano,70,$1277859.96
Sonoma,837,$16386349.54
Napa,151,$3020624.18
Contra Costa,42,$360429.44
Calaveras,3,$44015.85
San Joaquin,22,$534489.57
Lassen,0,$0.00
Sierra,0,$0.00
Sacramento,222,$4425391.36
El Dorado,4,$13423.98
Stanislaus,0,$0.00
Placer,54,$1765283.46
Mariposa,0,$0.00
Plumas,1,$2315.00
Modoc,0,$0.00
Shasta,9,$59571.66
Tuolumne,1,$1112.75
Madera,2,$27035.21
Alpine,0,$0.00
San Benito,0,$0.00
Merced,0,$0.00
San Luis Obispo,5,$21864.25
Colusa,11,$158700.52
Butte,10,$196485.12
San Mateo,25,$169548.98
Santa Cruz,43,$211626.09
Santa Clara,26,$253201.31
Kern,0,$0.00
Amador,3,$11685.35
Yolo,8,$58824.64
Lake,151,$1766443.79
Mendocino,4,$3519.20
Tehama,17,$95628.83
Humboldt,16,$304180.54
Siskiyou,0,$0.00
Inyo,0,$0.00
Alameda,7,$151508.28
Los Angeles,15,$110529.13
Imperial,8,$46062.62
Glenn,4,$43772.95
Tulare,1,$518.40
Fresno,2,$2299.67
Del Norte,3,$1843.31
Trinity,1,$45000.00
Mono,7,$40439.47
