Name,Total Paid Claims,Total Claim Dollars Paid
Santa Barbara,4,$18151.64
Ventura,10,$114160.37
San Bernardino,1,$8705.35
Yuba,0,$0.00
Sutter,0,$0.00
Kings,0,$0.00
Monterey,1,$3862.30
Nevada,0,$0.00
Orange,5,$62665.21
Riverside,13,$87474.57
San Diego,17,$132438.35
Marin,2,$16802.34
San Francisco,0,$0.00
Solano,0,$0.00
Sonoma,16,$120261.89
Napa,0,$0.00
Contra Costa,1,$775.10
Calaveras,0,$0.00
San Joaquin,1,$30336.79
Lassen,0,$0.00
Sierra,0,$0.00
Sacramento,1,$15384.39
El Dorado,0,$0.00
Stanislaus,0,$0.00
Placer,0,$0.00
Mariposa,0,$0.00
Plumas,0,$0.00
Modoc,0,$0.00
Shasta,0,$0.00
Tuolumne,0,$0.00
Madera,0,$0.00
Alpine,0,$0.00
San Benito,0,$0.00
Merced,0,$0.00
San Luis Obispo,2,$2952.19
Colusa,0,$0.00
Butte,0,$0.00
San Mateo,0,$0.00
Santa Cruz,2,$1257.70
Santa Clara,0,$0.00
Kern,0,$0.00
Amador,0,$0.00
Yolo,0,$0.00
Lake,1,$1072.39
Mendocino,0,$0.00
Tehama,0,$0.00
Humboldt,0,$0.00
Siskiyou,0,$0.00
Inyo,0,$0.00
Alameda,0,$0.00
Los Angeles,42,$563858.92
Imperial,0,$0.00
Glenn,0,$0.00
Tulare,0,$0.00
Fresno,1,$670.20
Del Norte,0,$0.00
Trinity,0,$0.00
Mono,5,$18513.20
