Name,Total Paid Claims,Total Claim Dollars Paid
Whitman,0,$0.00
Lincoln,0,$0.00
Wahkiakum,3,$71925.59
Skagit,1,$23878.55
Pierce,1,$1842.74
Jefferson,0,$0.00
Thurston,0,$0.00
Grays Harbor,0,$0.00
Stevens,0,$0.00
Whatcom,1,$2741.67
Okanogan,1,$2783.87
Pacific,2,$8453.71
San Juan,0,$0.00
Ferry,0,$0.00
Franklin,0,$0.00
Adams,0,$0.00
Asotin,0,$0.00
Kitsap,0,$0.00
Mason,0,$0.00
Lewis,1,$103200.00
Columbia,0,$0.00
Island,1,$5983.06
Clark,0,$0.00
Kittitas,0,$0.00
Douglas,0,$0.00
Garfield,0,$0.00
Cowlitz,0,$0.00
Walla Walla,1,$11108.46
Benton,0,$0.00
Snohomish,3,$11580.44
Chelan,0,$0.00
King,5,$114753.36
Grant,0,$0.00
Spokane,0,$0.00
Pend Oreille,0,$0.00
Clallam,0,$0.00
Skamania,0,$0.00
Klickitat,0,$0.00
Yakima,0,$0.00
