Name,Total Paid Claims,Total Claim Dollars Paid
Whitman,0,$0.00
Lincoln,0,$0.00
Wahkiakum,0,$0.00
Skagit,5,$51581.39
Pierce,1,$658.61
Jefferson,0,$0.00
Thurston,0,$0.00
Grays Harbor,3,$88270.61
Stevens,1,$526.96
Whatcom,0,$0.00
Okanogan,1,$2818.35
Pacific,1,$36300.00
San Juan,0,$0.00
Ferry,0,$0.00
Franklin,0,$0.00
Adams,0,$0.00
Asotin,0,$0.00
Kitsap,0,$0.00
Mason,0,$0.00
Lewis,0,$0.00
Columbia,0,$0.00
Island,1,$1205.01
Clark,0,$0.00
Kittitas,21,$349127.56
Douglas,0,$0.00
Garfield,0,$0.00
Cowlitz,3,$19259.79
Walla Walla,0,$0.00
Benton,7,$43313.28
Snohomish,10,$256033.41
Chelan,0,$0.00
King,11,$114428.55
Grant,0,$0.00
Spokane,0,$0.00
Pend Oreille,12,$313207.02
Clallam,0,$0.00
Skamania,0,$0.00
Klickitat,0,$0.00
Yakima,14,$91232.36
