Name,Total Paid Claims,Total Claim Dollars Paid
Whitman,0,$0.00
Lincoln,0,$0.00
Wahkiakum,14,$424605.17
Skagit,79,$1416521.99
Pierce,128,$3658937.77
Jefferson,0,$0.00
Thurston,2,$9598.61
Grays Harbor,26,$387678.70
Stevens,0,$0.00
Whatcom,39,$720032.87
Okanogan,4,$22293.14
Pacific,13,$417281.42
San Juan,1,$5827.73
Ferry,0,$0.00
Franklin,0,$0.00
Adams,0,$0.00
Asotin,0,$0.00
Kitsap,4,$108692.55
Mason,6,$138341.61
Lewis,79,$3342488.29
Columbia,0,$0.00
Island,41,$580505.74
Clark,22,$741308.85
Kittitas,3,$8639.00
Douglas,0,$0.00
Garfield,0,$0.00
Cowlitz,17,$470248.31
Walla Walla,0,$0.00
Benton,0,$0.00
Snohomish,293,$7907850.41
Chelan,6,$71573.95
King,407,$11517563.42
Grant,0,$0.00
Spokane,2,$259456.91
Pend Oreille,0,$0.00
Clallam,3,$13730.78
Skamania,5,$254633.76
Klickitat,0,$0.00
Yakima,0,$0.00
