Name,Total Paid Claims,Total Claim Dollars Paid
Whitman,0,$0.00
Lincoln,0,$0.00
Wahkiakum,14,$456585.88
Skagit,20,$172920.95
Pierce,195,$8002017.44
Jefferson,1,$18044.78
Thurston,36,$420778.47
Grays Harbor,68,$1668558.27
Stevens,0,$0.00
Whatcom,43,$1629422.65
Okanogan,0,$0.00
Pacific,15,$245792.45
San Juan,0,$0.00
Ferry,0,$0.00
Franklin,0,$0.00
Adams,0,$0.00
Asotin,0,$0.00
Kitsap,0,$0.00
Mason,8,$124862.10
Lewis,190,$7236452.21
Columbia,0,$0.00
Island,3,$49988.50
Clark,2,$11759.96
Kittitas,63,$1294665.91
Douglas,0,$0.00
Garfield,0,$0.00
Cowlitz,70,$2429437.33
Walla Walla,0,$0.00
Benton,9,$157664.76
Snohomish,167,$3496541.26
Chelan,2,$20671.08
King,605,$18863601.71
Grant,0,$0.00
Spokane,0,$0.00
Pend Oreille,0,$0.00
Clallam,3,$21700.90
Skamania,1,$17714.15
Klickitat,0,$0.00
Yakima,9,$214729.73
