Name,Total Paid Claims,Total Claim Dollars Paid
Whitman,0,$0.00
Lincoln,0,$0.00
Wahkiakum,0,$0.00
Skagit,4,$16120.48
Pierce,10,$224291.47
Jefferson,0,$0.00
Thurston,20,$1121146.66
Grays Harbor,0,$0.00
Stevens,0,$0.00
Whatcom,20,$394804.61
Okanogan,0,$0.00
Pacific,1,$5100.74
San Juan,0,$0.00
Ferry,0,$0.00
Franklin,0,$0.00
Adams,0,$0.00
Asotin,0,$0.00
Kitsap,2,$8142.00
Mason,1,$4034.19
Lewis,1,$1191.23
Columbia,7,$69569.82
Island,3,$58773.77
Clark,1,$17694.30
Kittitas,2,$14336.06
Douglas,0,$0.00
Garfield,0,$0.00
Cowlitz,1,$448235.92
Walla Walla,25,$1008527.48
Benton,0,$0.00
Snohomish,10,$499162.77
Chelan,0,$0.00
King,81,$2547887.06
Grant,0,$0.00
Spokane,0,$0.00
Pend Oreille,0,$0.00
Clallam,2,$24630.73
Skamania,0,$0.00
Klickitat,0,$0.00
Yakima,0,$0.00
