Name,Total Paid Claims,Total Claim Dollars Paid
Whitman,0,$0.00
Lincoln,0,$0.00
Wahkiakum,0,$0.00
Skagit,5,$121869.79
Pierce,4,$58471.26
Jefferson,1,$4132.14
Thurston,2,$10947.63
Grays Harbor,2,$19081.67
Stevens,0,$0.00
Whatcom,3,$25456.25
Okanogan,0,$0.00
Pacific,2,$15358.61
San Juan,0,$0.00
Ferry,0,$0.00
Franklin,0,$0.00
Adams,0,$0.00
Asotin,0,$0.00
Kitsap,1,$6764.50
Mason,1,$1543.13
Lewis,0,$0.00
Columbia,0,$0.00
Island,28,$746229.39
Clark,0,$0.00
Kittitas,1,$48006.65
Douglas,0,$0.00
Garfield,0,$0.00
Cowlitz,0,$0.00
Walla Walla,0,$0.00
Benton,0,$0.00
Snohomish,13,$311228.78
Chelan,1,$4798.18
King,8,$338586.06
Grant,1,$34395.43
Spokane,1,$8636.05
Pend Oreille,0,$0.00
Clallam,0,$0.00
Skamania,0,$0.00
Klickitat,0,$0.00
Yakima,22,$600300.48
