Name,Total Paid Claims,Total Claim Dollars Paid
Whitman,0,$0.00
Lincoln,0,$0.00
Wahkiakum,0,$0.00
Skagit,5,$20143.50
Pierce,3,$4774.86
Jefferson,4,$16946.23
Thurston,1,$4107.18
Grays Harbor,7,$14330.02
Stevens,0,$0.00
Whatcom,14,$37960.76
Okanogan,3,$2548.57
Pacific,14,$29004.98
San Juan,0,$0.00
Ferry,0,$0.00
Franklin,0,$0.00
Adams,0,$0.00
Asotin,0,$0.00
Kitsap,5,$82006.10
Mason,5,$24092.90
Lewis,0,$0.00
Columbia,1,$171.36
Island,4,$28102.52
Clark,3,$3356.26
Kittitas,3,$34539.12
Douglas,1,$6667.35
Garfield,0,$0.00
Cowlitz,4,$16927.39
Walla Walla,0,$0.00
Benton,2,$6781.03
Snohomish,30,$125258.35
Chelan,0,$0.00
King,13,$79144.56
Grant,0,$0.00
Spokane,2,$3778.89
Pend Oreille,0,$0.00
Clallam,0,$0.00
Skamania,0,$0.00
Klickitat,3,$887.00
Yakima,10,$45663.81
