Name,Total Paid Claims,Total Claim Dollars Paid
Lake,5,$37217.58
Cuyahoga,10,$232629.44
Medina,6,$20620.60
Summit,1,$6100.49
Hancock,0,$0.00
Wood,0,$0.00
Defiance,0,$0.00
Huron,0,$0.00
Lorain,8,$28145.17
Scioto,2,$9444.30
Lawrence,21,$158504.90
Brown,2,$9642.72
Adams,2,$24376.33
Franklin,4,$3595.62
Harrison,0,$0.00
Belmont,46,$347342.19
Jefferson,21,$297137.81
Meigs,16,$191765.75
Vinton,0,$0.00
Jackson,0,$0.00
Athens,2,$16306.37
Guernsey,0,$0.00
Coshocton,0,$0.00
Pickaway,0,$0.00
Madison,0,$0.00
Fairfield,11,$69409.26
Fayette,0,$0.00
Ross,0,$0.00
Highland,0,$0.00
Marion,1,$2013.10
Hardin,0,$0.00
Shelby,0,$0.00
Logan,3,$47960.40
Van Wert,0,$0.00
Putnam,0,$0.00
Portage,3,$1898.21
Trumbull,9,$19912.61
Geauga,1,$1006.62
Ashtabula,4,$23083.24
Sandusky,0,$0.00
Seneca,0,$0.00
Warren,5,$50008.64
Butler,11,$39744.17
Montgomery,3,$8259.85
Crawford,0,$0.00
Hamilton,48,$582977.15
Hocking,1,$221.06
Darke,0,$0.00
Carroll,0,$0.00
Stark,6,$24326.10
Holmes,0,$0.00
Mahoning,1,$2618.04
Ashland,0,$0.00
Delaware,0,$0.00
Knox,0,$0.00
Auglaize,1,$10737.26
Licking,2,$20301.61
Lucas,1,$9677.55
Henry,0,$0.00
Williams,2,$431828.50
Tuscarawas,1,$235.00
Perry,0,$0.00
Pike,0,$0.00
Clermont,9,$51596.47
Clinton,0,$0.00
Union,0,$0.00
Champaign,0,$0.00
Miami,0,$0.00
Allen,0,$0.00
Clark,1,$1617.56
Mercer,0,$0.00
Gallia,2,$30356.74
Morrow,0,$0.00
Monroe,1,$31338.06
Preble,0,$0.00
Muskingum,0,$0.00
Richland,1,$2073.67
Fulton,1,$9989.32
Washington,74,$868963.10
Wyandot,1,$2226.27
Wayne,0,$0.00
Morgan,1,$2421.52
Greene,2,$1787.23
Erie,46,$312328.43
Paulding,0,$0.00
Columbiana,7,$25974.96
Ottawa,1,$1006.65
Noble,0,$0.00
