Name,Total Paid Claims,Total Claim Dollars Paid
Lake,2,$52572.15
Cuyahoga,11,$214052.56
Medina,1,$70794.45
Summit,2,$17378.63
Hancock,84,$1437845.36
Wood,0,$0.00
Defiance,0,$0.00
Huron,0,$0.00
Lorain,1,$8859.74
Scioto,0,$0.00
Lawrence,3,$30323.39
Brown,1,$10943.18
Adams,0,$0.00
Franklin,9,$151557.89
Harrison,0,$0.00
Belmont,2,$3514.84
Jefferson,0,$0.00
Meigs,0,$0.00
Vinton,1,$11274.60
Jackson,0,$0.00
Athens,9,$101745.02
Guernsey,0,$0.00
Coshocton,0,$0.00
Pickaway,0,$0.00
Madison,3,$17432.02
Fairfield,10,$159268.51
Fayette,0,$0.00
Ross,0,$0.00
Highland,0,$0.00
Marion,0,$0.00
Hardin,0,$0.00
Shelby,0,$0.00
Logan,0,$0.00
Van Wert,6,$167677.24
Putnam,3,$37709.03
Portage,0,$0.00
Trumbull,0,$0.00
Geauga,1,$3576.78
Ashtabula,0,$0.00
Sandusky,0,$0.00
Seneca,2,$83474.55
Warren,7,$422187.22
Butler,7,$218095.36
Montgomery,6,$120319.88
Crawford,0,$0.00
Hamilton,30,$418271.02
Hocking,5,$24150.14
Darke,3,$22351.23
Carroll,0,$0.00
Stark,6,$57266.35
Holmes,1,$2039.93
Mahoning,0,$0.00
Ashland,0,$0.00
Delaware,3,$18381.16
Knox,3,$62205.44
Auglaize,0,$0.00
Licking,15,$240310.16
Lucas,2,$13341.01
Henry,0,$0.00
Williams,0,$0.00
Tuscarawas,4,$64370.61
Perry,11,$184157.55
Pike,0,$0.00
Clermont,0,$0.00
Clinton,1,$18145.99
Union,0,$0.00
Champaign,3,$12954.69
Miami,2,$62632.29
Allen,2,$11204.05
Clark,13,$342176.41
Mercer,1,$26635.79
Gallia,0,$0.00
Morrow,0,$0.00
Monroe,0,$0.00
Preble,0,$0.00
Muskingum,1,$17983.92
Richland,0,$0.00
Fulton,0,$0.00
Washington,2,$5977.34
Wyandot,15,$342738.31
Wayne,0,$0.00
Morgan,1,$20368.16
Greene,3,$22810.27
Erie,1,$732.37
Paulding,2,$24485.46
Columbiana,0,$0.00
Ottawa,2,$8731.17
Noble,1,$7390.87
