Name,Total Paid Claims,Total Claim Dollars Paid
Lake,0,$0.00
Cuyahoga,32,$701065.01
Medina,25,$422808.76
Summit,57,$1282375.21
Hancock,3,$29831.41
Wood,0,$0.00
Defiance,1,$8274.14
Huron,0,$0.00
Lorain,1,$6045.26
Scioto,11,$78626.71
Lawrence,7,$69076.81
Brown,0,$0.00
Adams,0,$0.00
Franklin,29,$239605.74
Harrison,0,$0.00
Belmont,0,$0.00
Jefferson,1,$634.30
Meigs,1,$3710.79
Vinton,1,$29820.02
Jackson,1,$49537.50
Athens,3,$5282.45
Guernsey,0,$0.00
Coshocton,0,$0.00
Pickaway,0,$0.00
Madison,0,$0.00
Fairfield,0,$0.00
Fayette,0,$0.00
Ross,1,$7611.87
Highland,0,$0.00
Marion,1,$975.88
Hardin,0,$0.00
Shelby,12,$40126.58
Logan,18,$267926.82
Van Wert,1,$5997.81
Putnam,1,$936.15
Portage,6,$45917.65
Trumbull,121,$1484673.86
Geauga,1,$18547.91
Ashtabula,2,$54446.45
Sandusky,1,$4532.51
Seneca,0,$0.00
Warren,0,$0.00
Butler,58,$1270209.13
Montgomery,5,$85886.74
Crawford,0,$0.00
Hamilton,46,$1780157.81
Hocking,2,$3812.77
Darke,2,$30944.65
Carroll,1,$2349.70
Stark,63,$2451560.28
Holmes,1,$1612.98
Mahoning,18,$566526.83
Ashland,0,$0.00
Delaware,0,$0.00
Knox,0,$0.00
Auglaize,4,$2863.64
Licking,1,$31879.76
Lucas,1,$773.48
Henry,3,$54791.02
Williams,0,$0.00
Tuscarawas,2,$6477.08
Perry,0,$0.00
Pike,1,$16693.59
Clermont,6,$326539.26
Clinton,0,$0.00
Union,2,$3472.00
Champaign,0,$0.00
Miami,8,$197491.91
Allen,0,$0.00
Clark,1,$277.81
Mercer,6,$87404.52
Gallia,7,$61029.79
Morrow,0,$0.00
Monroe,0,$0.00
Preble,4,$22529.82
Muskingum,0,$0.00
Richland,1,$7335.91
Fulton,0,$0.00
Washington,5,$40792.83
Wyandot,2,$25713.71
Wayne,2,$9843.79
Morgan,0,$0.00
Greene,0,$0.00
Erie,0,$0.00
Paulding,0,$0.00
Columbiana,6,$36123.43
Ottawa,0,$0.00
Noble,2,$19560.10
