Name,Total Paid Claims,Total Claim Dollars Paid
Lake,69,$1066580.94
Cuyahoga,96,$2715597.32
Medina,3,$21765.16
Summit,6,$22429.90
Hancock,1,$22396.34
Wood,0,$0.00
Defiance,0,$0.00
Huron,0,$0.00
Lorain,12,$114823.42
Scioto,0,$0.00
Lawrence,0,$0.00
Brown,2,$10200.00
Adams,0,$0.00
Franklin,2,$1528.02
Harrison,1,$1473.95
Belmont,3,$2787.36
Jefferson,0,$0.00
Meigs,2,$4376.33
Vinton,0,$0.00
Jackson,0,$0.00
Athens,4,$10869.11
Guernsey,10,$754750.21
Coshocton,1,$3961.84
Pickaway,0,$0.00
Madison,0,$0.00
Fairfield,0,$0.00
Fayette,0,$0.00
Ross,3,$98784.75
Highland,1,$9792.37
Marion,0,$0.00
Hardin,0,$0.00
Shelby,0,$0.00
Logan,0,$0.00
Van Wert,0,$0.00
Putnam,0,$0.00
Portage,0,$0.00
Trumbull,5,$44945.50
Geauga,8,$151631.19
Ashtabula,3,$153570.10
Sandusky,0,$0.00
Seneca,0,$0.00
Warren,0,$0.00
Butler,0,$0.00
Montgomery,0,$0.00
Crawford,1,$1312.47
Hamilton,13,$112508.58
Hocking,4,$16321.63
Darke,0,$0.00
Carroll,0,$0.00
Stark,13,$118572.85
Holmes,0,$0.00
Mahoning,11,$17825.65
Ashland,0,$0.00
Delaware,0,$0.00
Knox,0,$0.00
Auglaize,0,$0.00
Licking,5,$47680.18
Lucas,0,$0.00
Henry,1,$2484.40
Williams,0,$0.00
Tuscarawas,5,$15554.21
Perry,0,$0.00
Pike,1,$1320.10
Clermont,3,$16001.71
Clinton,0,$0.00
Union,0,$0.00
Champaign,0,$0.00
Miami,0,$0.00
Allen,0,$0.00
Clark,0,$0.00
Mercer,0,$0.00
Gallia,5,$21696.69
Morrow,0,$0.00
Monroe,0,$0.00
Preble,0,$0.00
Muskingum,0,$0.00
Richland,3,$51342.52
Fulton,0,$0.00
Washington,28,$218384.78
Wyandot,0,$0.00
Wayne,1,$1045.08
Morgan,0,$0.00
Greene,0,$0.00
Erie,32,$288384.15
Paulding,0,$0.00
Columbiana,0,$0.00
Ottawa,1,$28069.67
Noble,0,$0.00
