Name,Total Paid Claims,Total Claim Dollars Paid
Lake,2,$8887.47
Cuyahoga,5,$79272.00
Medina,6,$35637.62
Summit,1,$14201.16
Hancock,0,$0.00
Wood,1,$4874.66
Defiance,0,$0.00
Huron,0,$0.00
Lorain,6,$88821.15
Scioto,2,$40696.15
Lawrence,10,$88946.54
Brown,1,$9200.04
Adams,1,$8285.70
Franklin,15,$215711.35
Harrison,0,$0.00
Belmont,0,$0.00
Jefferson,1,$9048.00
Meigs,0,$0.00
Vinton,0,$0.00
Jackson,0,$0.00
Athens,2,$93342.67
Guernsey,0,$0.00
Coshocton,0,$0.00
Pickaway,0,$0.00
Madison,1,$70642.53
Fairfield,0,$0.00
Fayette,0,$0.00
Ross,0,$0.00
Highland,0,$0.00
Marion,0,$0.00
Hardin,0,$0.00
Shelby,0,$0.00
Logan,0,$0.00
Van Wert,0,$0.00
Putnam,0,$0.00
Portage,1,$16140.64
Trumbull,2,$82836.14
Geauga,6,$417414.46
Ashtabula,2,$49128.54
Sandusky,0,$0.00
Seneca,1,$33011.96
Warren,5,$238190.95
Butler,1,$16165.45
Montgomery,1,$8941.97
Crawford,7,$253231.03
Hamilton,20,$932003.33
Hocking,0,$0.00
Darke,1,$30000.00
Carroll,0,$0.00
Stark,4,$140221.90
Holmes,0,$0.00
Mahoning,0,$0.00
Ashland,2,$10572.39
Delaware,1,$3461.18
Knox,1,$3579.54
Auglaize,0,$0.00
Licking,0,$0.00
Lucas,1,$4693.47
Henry,0,$0.00
Williams,0,$0.00
Tuscarawas,1,$3973.15
Perry,0,$0.00
Pike,0,$0.00
Clermont,1,$18287.09
Clinton,0,$0.00
Union,0,$0.00
Champaign,0,$0.00
Miami,0,$0.00
Allen,1,$1146.15
Clark,0,$0.00
Mercer,0,$0.00
Gallia,0,$0.00
Morrow,0,$0.00
Monroe,0,$0.00
Preble,0,$0.00
Muskingum,1,$6349.11
Richland,0,$0.00
Fulton,1,$2838.98
Washington,0,$0.00
Wyandot,1,$16969.51
Wayne,0,$0.00
Morgan,0,$0.00
Greene,3,$58914.68
Erie,15,$261864.98
Paulding,2,$24632.28
Columbiana,0,$0.00
Ottawa,23,$733822.61
Noble,1,$7846.51
