Name,Total Paid Claims,Total Claim Dollars Paid
Hayes,0,$0.00
Hitchcock,0,$0.00
Colfax,23,$308662.49
Dodge,254,$8976205.24
Scotts Bluff,0,$0.00
Sioux,0,$0.00
Fillmore,0,$0.00
Thayer,1,$1903.61
Harlan,0,$0.00
Furnas,0,$0.00
Wayne,0,$0.00
Pierce,6,$181008.92
Greeley,0,$0.00
Boone,4,$115520.70
Wheeler,0,$0.00
Cedar,3,$23727.08
Jefferson,0,$0.00
Saline,4,$22053.70
Clay,0,$0.00
Hall,12,$157497.48
Adams,1,$24546.56
York,0,$0.00
Seward,4,$48315.42
Gage,1,$12450.12
Johnson,0,$0.00
Banner,0,$0.00
Morrill,0,$0.00
Buffalo,42,$7142529.13
Custer,3,$13553.05
Otoe,1,$7040.50
Nemaha,0,$0.00
Platte,14,$1156149.04
Nance,2,$28953.45
Pawnee,0,$0.00
Lancaster,0,$0.00
Sheridan,0,$0.00
Grant,0,$0.00
Phelps,2,$37181.99
Dawson,24,$233700.65
Lincoln,0,$0.00
Antelope,4,$112017.46
Stanton,1,$150000.00
Frontier,0,$0.00
Dundy,0,$0.00
Cheyenne,0,$0.00
Douglas,193,$8388760.54
Kimball,0,$0.00
Hamilton,0,$0.00
Brown,0,$0.00
Loup,0,$0.00
Blaine,0,$0.00
Logan,0,$0.00
Merrick,0,$0.00
Sherman,0,$0.00
Butler,3,$83688.34
Polk,0,$0.00
Valley,2,$80915.10
Cass,72,$4986034.53
Madison,8,$312136.65
Webster,1,$11598.71
Nuckolls,0,$0.00
Kearney,0,$0.00
Holt,2,$4898.98
Cherry,0,$0.00
Keya Paha,0,$0.00
Boyd,3,$160607.53
Howard,8,$187962.30
Garfield,0,$0.00
Perkins,0,$0.00
Deuel,1,$3847.72
Keith,0,$0.00
Knox,8,$137312.85
Sarpy,192,$14646244.50
Saunders,42,$2001434.91
Box Butte,0,$0.00
Arthur,0,$0.00
Hooker,0,$0.00
Franklin,0,$0.00
Chase,0,$0.00
Burt,10,$263086.06
Richardson,3,$143749.88
Garden,0,$0.00
Thomas,0,$0.00
Gosper,0,$0.00
Dixon,1,$29883.41
Dakota,10,$339876.83
Washington,16,$437636.83
Cuming,16,$440389.98
McPherson,0,$0.00
Red Willow,1,$4117.61
Rock,0,$0.00
Dawes,0,$0.00
Thurston,1,$41648.48
