Name,Total Paid Claims,Total Claim Dollars Paid
Hayes,0,$0.00
Hitchcock,0,$0.00
Colfax,2,$12686.84
Dodge,66,$506347.84
Scotts Bluff,0,$0.00
Sioux,0,$0.00
Fillmore,1,$25000.00
Thayer,0,$0.00
Harlan,0,$0.00
Furnas,0,$0.00
Wayne,0,$0.00
Pierce,0,$0.00
Greeley,0,$0.00
Boone,0,$0.00
Wheeler,0,$0.00
Cedar,0,$0.00
Jefferson,3,$5150.85
Saline,29,$258694.47
Clay,0,$0.00
Hall,2,$45723.97
Adams,0,$0.00
York,0,$0.00
Seward,0,$0.00
Gage,60,$1001702.41
Johnson,0,$0.00
Banner,0,$0.00
Morrill,0,$0.00
Buffalo,1,$740.42
Custer,0,$0.00
Otoe,4,$22674.75
Nemaha,3,$30315.40
Platte,0,$0.00
Nance,0,$0.00
Pawnee,0,$0.00
Lancaster,2,$46509.52
Sheridan,0,$0.00
Grant,0,$0.00
Phelps,0,$0.00
Dawson,0,$0.00
Lincoln,0,$0.00
Antelope,0,$0.00
Stanton,0,$0.00
Frontier,0,$0.00
Dundy,1,$3018.51
Cheyenne,0,$0.00
Douglas,76,$824447.49
Kimball,0,$0.00
Hamilton,0,$0.00
Brown,0,$0.00
Loup,0,$0.00
Blaine,0,$0.00
Logan,0,$0.00
Merrick,0,$0.00
Sherman,0,$0.00
Butler,0,$0.00
Polk,1,$2250.46
Valley,0,$0.00
Cass,23,$173605.48
Madison,0,$0.00
Webster,0,$0.00
Nuckolls,0,$0.00
Kearney,0,$0.00
Holt,0,$0.00
Cherry,0,$0.00
Keya Paha,0,$0.00
Boyd,0,$0.00
Howard,2,$2015.75
Garfield,0,$0.00
Perkins,0,$0.00
Deuel,0,$0.00
Keith,0,$0.00
Knox,0,$0.00
Sarpy,104,$1135899.77
Saunders,40,$266927.01
Box Butte,0,$0.00
Arthur,0,$0.00
Hooker,0,$0.00
Franklin,0,$0.00
Chase,0,$0.00
Burt,0,$0.00
Richardson,6,$103543.68
Garden,0,$0.00
Thomas,0,$0.00
Gosper,0,$0.00
Dixon,0,$0.00
Dakota,0,$0.00
Washington,8,$88204.50
Cuming,0,$0.00
McPherson,0,$0.00
Red Willow,0,$0.00
Rock,0,$0.00
Dawes,0,$0.00
Thurston,5,$9487.44
