Name,Total Paid Claims,Total Claim Dollars Paid
Walton,0,$0.00
Monroe,2,$1459.51
Hernando,3,$19899.92
Hendry,0,$0.00
Glades,0,$0.00
Miami-Dade,25,$138070.44
Franklin,0,$0.00
Osceola,1,$1302.30
Okeechobee,0,$0.00
Lee,16,$18782.03
St. Lucie,11,$94262.91
Indian River,2,$2374.12
Martin,1,$285.85
Collier,17,$28283.47
Hardee,0,$0.00
Highlands,0,$0.00
DeSoto,1,$1902.39
Charlotte,2,$10254.84
Brevard,5,$30214.94
Orange,4,$7097.50
Wakulla,0,$0.00
Washington,0,$0.00
Bay,4,$3406.18
Bradford,0,$0.00
Putnam,0,$0.00
Duval,0,$0.00
Baker,0,$0.00
Clay,0,$0.00
Jackson,0,$0.00
Pinellas,57,$134923.13
Hillsborough,12,$42306.97
Flagler,1,$1435.82
Gulf,0,$0.00
Jefferson,0,$0.00
Manatee,13,$26740.82
Pasco,18,$98997.26
Sarasota,45,$261787.03
Leon,5,$1513.05
Escambia,30,$288747.62
Santa Rosa,0,$0.00
Broward,7,$18531.21
Nassau,0,$0.00
Liberty,0,$0.00
Polk,0,$0.00
Gilchrist,3,$11300.37
Lafayette,0,$0.00
Volusia,1,$517.60
Suwannee,6,$15165.16
Marion,0,$0.00
Citrus,0,$0.00
Levy,4,$9671.68
Holmes,0,$0.00
Madison,2,$14081.06
Dixie,1,$345.39
Seminole,0,$0.00
Lake,0,$0.00
Okaloosa,1,$2874.26
Alachua,1,$3081.38
Union,0,$0.00
Calhoun,0,$0.00
Taylor,0,$0.00
Sumter,1,$78.77
St. Johns,0,$0.00
Palm Beach,7,$42021.97
Hamilton,0,$0.00
Columbia,4,$8182.69
Gadsden,0,$0.00
