Name,Total Paid Claims,Total Claim Dollars Paid
Walton,0,$0.00
Monroe,1,$4025.38
Hernando,0,$0.00
Hendry,0,$0.00
Glades,0,$0.00
Miami-Dade,163,$12775028.09
Franklin,1,$1524.96
Osceola,0,$0.00
Okeechobee,0,$0.00
Lee,3,$23052.08
St. Lucie,1,$1541.57
Indian River,0,$0.00
Martin,5,$111293.68
Collier,0,$0.00
Hardee,0,$0.00
Highlands,0,$0.00
DeSoto,0,$0.00
Charlotte,1,$659.66
Brevard,4,$45713.07
Orange,2,$36178.13
Wakulla,0,$0.00
Washington,3,$261949.85
Bay,15,$338897.30
Bradford,0,$0.00
Putnam,0,$0.00
Duval,5,$177560.14
Baker,0,$0.00
Clay,0,$0.00
Jackson,1,$56924.20
Pinellas,23,$484898.24
Hillsborough,14,$137734.40
Flagler,2,$15057.75
Gulf,0,$0.00
Jefferson,0,$0.00
Manatee,8,$67976.64
Pasco,9,$105118.09
Sarasota,2,$27919.14
Leon,1,$1523.75
Escambia,2,$65880.09
Santa Rosa,0,$0.00
Broward,266,$10559607.35
Nassau,0,$0.00
Liberty,0,$0.00
Polk,4,$28852.35
Gilchrist,2,$7073.26
Lafayette,0,$0.00
Volusia,9,$111914.52
Suwannee,0,$0.00
Marion,2,$23200.95
Citrus,4,$217346.95
Levy,9,$393948.16
Holmes,0,$0.00
Madison,0,$0.00
Dixie,3,$23815.23
Seminole,0,$0.00
Lake,2,$34669.17
Okaloosa,2,$105186.91
Alachua,0,$0.00
Union,0,$0.00
Calhoun,0,$0.00
Taylor,14,$283531.27
Sumter,2,$8046.14
St. Johns,7,$106499.88
Palm Beach,17,$1128033.72
Hamilton,0,$0.00
Columbia,0,$0.00
Gadsden,0,$0.00
