Name,Total Paid Claims,Total Claim Dollars Paid
Walton,0,$0.00
Monroe,3,$16220.63
Hernando,0,$0.00
Hendry,1,$5512.98
Glades,0,$0.00
Miami-Dade,25,$120547.31
Franklin,0,$0.00
Osceola,0,$0.00
Okeechobee,0,$0.00
Lee,5,$33958.56
St. Lucie,2,$13151.19
Indian River,0,$0.00
Martin,0,$0.00
Collier,2,$5903.53
Hardee,0,$0.00
Highlands,0,$0.00
DeSoto,0,$0.00
Charlotte,0,$0.00
Brevard,0,$0.00
Orange,3,$22811.81
Wakulla,0,$0.00
Washington,0,$0.00
Bay,1,$1920.32
Bradford,0,$0.00
Putnam,0,$0.00
Duval,2,$2912.06
Baker,0,$0.00
Clay,0,$0.00
Jackson,0,$0.00
Pinellas,84,$214172.40
Hillsborough,3,$5325.08
Flagler,0,$0.00
Gulf,0,$0.00
Jefferson,0,$0.00
Manatee,8,$19150.75
Pasco,13,$38081.74
Sarasota,4,$17201.15
Leon,7,$107285.66
Escambia,4,$39948.13
Santa Rosa,0,$0.00
Broward,90,$390169.99
Nassau,0,$0.00
Liberty,0,$0.00
Polk,0,$0.00
Gilchrist,8,$41817.52
Lafayette,29,$209926.85
Volusia,1,$2117.83
Suwannee,18,$126838.97
Marion,0,$0.00
Citrus,1,$1899.16
Levy,8,$28029.67
Holmes,0,$0.00
Madison,5,$78741.04
Dixie,7,$33360.11
Seminole,2,$2698.17
Lake,0,$0.00
Okaloosa,0,$0.00
Alachua,3,$10441.03
Union,0,$0.00
Calhoun,1,$2015.05
Taylor,0,$0.00
Sumter,0,$0.00
St. Johns,1,$2570.56
Palm Beach,3,$10642.05
Hamilton,14,$99578.85
Columbia,10,$40385.97
Gadsden,1,$19653.30
