Name,Total Paid Claims,Total Claim Dollars Paid
Walton,301,$15657297.10
Monroe,8052,$336608211.37
Hernando,2,$2496.62
Hendry,10,$145591.15
Glades,4,$31155.19
Miami-Dade,5785,$124215051.98
Franklin,640,$18003062.20
Osceola,9,$83312.03
Okeechobee,34,$515125.25
Lee,71,$1092603.28
St. Lucie,98,$1085658.32
Indian River,19,$203579.08
Martin,58,$998854.85
Collier,269,$6193514.87
Hardee,0,$0.00
Highlands,5,$271082.72
DeSoto,1,$20241.75
Charlotte,10,$89086.55
Brevard,92,$2520189.64
Orange,8,$127536.42
Wakulla,410,$15880662.79
Washington,2,$40451.01
Bay,429,$16490247.67
Bradford,0,$0.00
Putnam,4,$133305.50
Duval,39,$893205.81
Baker,0,$0.00
Clay,4,$32718.41
Jackson,0,$0.00
Pinellas,30,$347523.33
Hillsborough,7,$141744.70
Flagler,1,$255.65
Gulf,118,$1996893.98
Jefferson,0,$0.00
Manatee,11,$284824.18
Pasco,6,$92963.62
Sarasota,25,$211232.58
Leon,5,$150988.55
Escambia,744,$17302822.44
Santa Rosa,966,$22240615.63
Broward,863,$12289746.69
Nassau,0,$0.00
Liberty,1,$26955.82
Polk,60,$1926130.06
Gilchrist,12,$88416.31
Lafayette,12,$327446.21
Volusia,25,$695411.57
Suwannee,7,$127380.25
Marion,4,$39921.16
Citrus,6,$31319.21
Levy,18,$379542.52
Holmes,2,$13015.37
Madison,1,$23374.69
Dixie,45,$825469.32
Seminole,4,$67971.94
Lake,2,$9124.35
Okaloosa,586,$22787053.25
Alachua,2,$11250.97
Union,1,$5067.97
Calhoun,1,$80887.40
Taylor,59,$1539047.90
Sumter,1,$175000.00
St. Johns,4,$43752.31
Palm Beach,92,$1405627.64
Hamilton,2,$36076.88
Columbia,5,$20816.12
Gadsden,0,$0.00
