Name,Total Paid Claims,Total Claim Dollars Paid
Walton,7,$429484.05
Monroe,1,$22574.00
Hernando,3,$361362.11
Hendry,0,$0.00
Glades,0,$0.00
Miami-Dade,14,$346385.29
Franklin,1,$2311.99
Osceola,1,$10749.60
Okeechobee,0,$0.00
Lee,9,$90481.27
St. Lucie,2,$6424.33
Indian River,0,$0.00
Martin,4,$125963.14
Collier,1,$8227.79
Hardee,0,$0.00
Highlands,1,$1461.29
DeSoto,0,$0.00
Charlotte,0,$0.00
Brevard,5,$174588.80
Orange,3,$28515.63
Wakulla,0,$0.00
Washington,8,$1254369.59
Bay,148,$6290259.25
Bradford,1,$5994.76
Putnam,0,$0.00
Duval,17,$287153.61
Baker,0,$0.00
Clay,5,$33530.43
Jackson,0,$0.00
Pinellas,5,$81826.33
Hillsborough,23,$542562.13
Flagler,0,$0.00
Gulf,2,$33350.63
Jefferson,0,$0.00
Manatee,1,$64962.83
Pasco,10,$152123.88
Sarasota,1,$47101.93
Leon,0,$0.00
Escambia,14,$227714.91
Santa Rosa,7,$222657.81
Broward,15,$155575.80
Nassau,4,$19224.53
Liberty,0,$0.00
Polk,1,$6139.52
Gilchrist,3,$36501.29
Lafayette,0,$0.00
Volusia,11,$222436.23
Suwannee,0,$0.00
Marion,0,$0.00
Citrus,19,$1041690.28
Levy,1,$8499.16
Holmes,1,$9707.31
Madison,0,$0.00
Dixie,22,$969750.11
Seminole,4,$107795.12
Lake,0,$0.00
Okaloosa,11,$291432.87
Alachua,24,$2233227.48
Union,1,$20432.56
Calhoun,0,$0.00
Taylor,22,$815834.93
Sumter,0,$0.00
St. Johns,10,$760661.71
Palm Beach,3,$130287.80
Hamilton,0,$0.00
Columbia,2,$49857.65
Gadsden,0,$0.00
