Name,Total Paid Claims,Total Claim Dollars Paid
Walton,2,$23876.66
Monroe,10,$121885.81
Hernando,0,$0.00
Hendry,0,$0.00
Glades,0,$0.00
Miami-Dade,65,$1697568.99
Franklin,0,$0.00
Osceola,2,$5439.77
Okeechobee,0,$0.00
Lee,6,$50523.02
St. Lucie,0,$0.00
Indian River,0,$0.00
Martin,0,$0.00
Collier,0,$0.00
Hardee,0,$0.00
Highlands,0,$0.00
DeSoto,1,$1879.67
Charlotte,1,$27802.25
Brevard,0,$0.00
Orange,2,$77536.04
Wakulla,0,$0.00
Washington,0,$0.00
Bay,13,$275805.65
Bradford,0,$0.00
Putnam,0,$0.00
Duval,1,$13125.92
Baker,0,$0.00
Clay,0,$0.00
Jackson,0,$0.00
Pinellas,12,$230365.87
Hillsborough,7,$40914.56
Flagler,0,$0.00
Gulf,0,$0.00
Jefferson,1,$531.74
Manatee,1,$20613.41
Pasco,26,$232870.62
Sarasota,3,$22584.74
Leon,23,$360337.23
Escambia,4,$43126.71
Santa Rosa,1,$2729.05
Broward,47,$476449.99
Nassau,0,$0.00
Liberty,0,$0.00
Polk,2,$4810.71
Gilchrist,0,$0.00
Lafayette,0,$0.00
Volusia,0,$0.00
Suwannee,0,$0.00
Marion,7,$96845.16
Citrus,7,$30785.24
Levy,2,$4043.42
Holmes,0,$0.00
Madison,0,$0.00
Dixie,0,$0.00
Seminole,2,$9594.22
Lake,5,$93848.23
Okaloosa,2,$8784.61
Alachua,5,$208273.64
Union,0,$0.00
Calhoun,1,$25095.39
Taylor,0,$0.00
Sumter,1,$19997.78
St. Johns,0,$0.00
Palm Beach,10,$168389.69
Hamilton,0,$0.00
Columbia,0,$0.00
Gadsden,0,$0.00
