Name,Total Paid Claims,Total Claim Dollars Paid
Tillamook,0,$0.00
Sherman,0,$0.00
Klamath,0,$0.00
Jackson,0,$0.00
Marion,1,$6177.04
Yamhill,0,$0.00
Crook,0,$0.00
Harney,0,$0.00
Polk,0,$0.00
Lincoln,1,$1364.00
Wasco,0,$0.00
Malheur,0,$0.00
Morrow,0,$0.00
Grant,0,$0.00
Union,1,$643.47
Wallowa,0,$0.00
Baker,0,$0.00
Jefferson,0,$0.00
Douglas,1,$1597.20
Josephine,0,$0.00
Clackamas,3,$2690.88
Coos,1,$48633.50
Multnomah,0,$0.00
Lake,0,$0.00
Wheeler,1,$914.56
Washington,0,$0.00
Curry,2,$2514.00
Umatilla,0,$0.00
Clatsop,0,$0.00
Hood River,0,$0.00
Lane,2,$32505.34
Columbia,0,$0.00
Linn,0,$0.00
Benton,0,$0.00
Deschutes,0,$0.00
Gilliam,0,$0.00
