Name,Total Paid Claims,Total Claim Dollars Paid
Tillamook,0,$0.00
Sherman,0,$0.00
Klamath,0,$0.00
Jackson,0,$0.00
Marion,1,$5164.01
Yamhill,0,$0.00
Crook,0,$0.00
Harney,0,$0.00
Polk,1,$28834.23
Lincoln,1,$366.81
Wasco,0,$0.00
Malheur,0,$0.00
Morrow,0,$0.00
Grant,0,$0.00
Union,1,$4256.50
Wallowa,1,$500.00
Baker,1,$4278.08
Jefferson,0,$0.00
Douglas,0,$0.00
Josephine,0,$0.00
Clackamas,0,$0.00
Coos,0,$0.00
Multnomah,1,$8580.89
Lake,0,$0.00
Wheeler,0,$0.00
Washington,10,$295263.29
Curry,0,$0.00
Umatilla,1,$5936.91
Clatsop,0,$0.00
Hood River,0,$0.00
Lane,0,$0.00
Columbia,0,$0.00
Linn,0,$0.00
Benton,0,$0.00
Deschutes,0,$0.00
Gilliam,0,$0.00
