Name,Total Paid Claims,Total Claim Dollars Paid
Tillamook,1,$4860.13
Sherman,0,$0.00
Klamath,0,$0.00
Jackson,0,$0.00
Marion,0,$0.00
Yamhill,1,$1432.59
Crook,0,$0.00
Harney,0,$0.00
Polk,0,$0.00
Lincoln,2,$3322.26
Wasco,0,$0.00
Malheur,0,$0.00
Morrow,0,$0.00
Grant,0,$0.00
Union,0,$0.00
Wallowa,1,$1209.23
Baker,0,$0.00
Jefferson,0,$0.00
Douglas,0,$0.00
Josephine,0,$0.00
Clackamas,0,$0.00
Coos,3,$22464.72
Multnomah,1,$3132.46
Lake,0,$0.00
Wheeler,0,$0.00
Washington,9,$269870.51
Curry,1,$3927.76
Umatilla,0,$0.00
Clatsop,1,$1042.87
Hood River,0,$0.00
Lane,1,$6367.42
Columbia,1,$5342.62
Linn,0,$0.00
Benton,0,$0.00
Deschutes,3,$110775.30
Gilliam,0,$0.00
