Name,Total Paid Claims,Total Claim Dollars Paid
Tillamook,12,$75585.08
Sherman,0,$0.00
Klamath,0,$0.00
Jackson,0,$0.00
Marion,0,$0.00
Yamhill,3,$49380.97
Crook,0,$0.00
Harney,0,$0.00
Polk,0,$0.00
Lincoln,6,$51267.87
Wasco,1,$15547.98
Malheur,0,$0.00
Morrow,0,$0.00
Grant,0,$0.00
Union,0,$0.00
Wallowa,0,$0.00
Baker,0,$0.00
Jefferson,0,$0.00
Douglas,0,$0.00
Josephine,0,$0.00
Clackamas,41,$1425537.45
Coos,0,$0.00
Multnomah,13,$295538.98
Lake,0,$0.00
Wheeler,0,$0.00
Washington,13,$184589.07
Curry,0,$0.00
Umatilla,0,$0.00
Clatsop,4,$35689.95
Hood River,0,$0.00
Lane,0,$0.00
Columbia,3,$178714.63
Linn,0,$0.00
Benton,0,$0.00
Deschutes,0,$0.00
Gilliam,0,$0.00
