Name,Total Paid Claims,Total Claim Dollars Paid
Tillamook,37,$1830100.66
Sherman,0,$0.00
Klamath,0,$0.00
Jackson,3,$7526.88
Marion,7,$128801.36
Yamhill,3,$20656.34
Crook,47,$463566.45
Harney,0,$0.00
Polk,2,$3682.21
Lincoln,63,$858436.32
Wasco,0,$0.00
Malheur,0,$0.00
Morrow,0,$0.00
Grant,0,$0.00
Union,2,$29582.70
Wallowa,0,$0.00
Baker,0,$0.00
Jefferson,0,$0.00
Douglas,1,$1135.74
Josephine,0,$0.00
Clackamas,3,$18426.02
Coos,5,$62212.04
Multnomah,0,$0.00
Lake,0,$0.00
Wheeler,0,$0.00
Washington,5,$37973.48
Curry,2,$9653.40
Umatilla,0,$0.00
Clatsop,4,$13626.37
Hood River,0,$0.00
Lane,13,$64030.56
Columbia,2,$5315.97
Linn,7,$185769.72
Benton,2,$41957.12
Deschutes,0,$0.00
Gilliam,0,$0.00
