Name,Total Paid Claims,Total Claim Dollars Paid
Chester,0,$0.00
Hardeman,0,$0.00
Madison,0,$0.00
Henderson,0,$0.00
Shelby,32,$387826.74
Crockett,0,$0.00
Gibson,2,$19743.96
Cheatham,0,$0.00
Robertson,0,$0.00
Loudon,0,$0.00
Davidson,3,$48983.67
McMinn,0,$0.00
Bradley,6,$15858.91
Dickson,0,$0.00
Montgomery,2,$5602.11
Fayette,0,$0.00
Tipton,0,$0.00
Warren,0,$0.00
Coffee,0,$0.00
Sullivan,7,$83549.13
Johnson,0,$0.00
Williamson,0,$0.00
Carter,3,$3716.29
Washington,0,$0.00
Hawkins,0,$0.00
Rutherford,1,$3131.70
Wilson,0,$0.00
Cannon,0,$0.00
Van Buren,0,$0.00
Bledsoe,0,$0.00
Cumberland,0,$0.00
Grainger,0,$0.00
Union,0,$0.00
Franklin,0,$0.00
Roane,0,$0.00
Jackson,0,$0.00
Overton,0,$0.00
Anderson,0,$0.00
Scott,0,$0.00
Lauderdale,10,$122486.64
Maury,0,$0.00
Clay,0,$0.00
Macon,0,$0.00
DeKalb,0,$0.00
Decatur,0,$0.00
Carroll,0,$0.00
Stewart,0,$0.00
Benton,0,$0.00
Smith,0,$0.00
Putnam,0,$0.00
Fentress,0,$0.00
Lincoln,1,$82.25
Bedford,0,$0.00
Pickett,0,$0.00
Monroe,0,$0.00
Knox,0,$0.00
Perry,0,$0.00
Greene,0,$0.00
Unicoi,0,$0.00
Hardin,0,$0.00
Marshall,1,$6413.20
Giles,0,$0.00
Lawrence,0,$0.00
White,0,$0.00
Sequatchie,0,$0.00
Moore,0,$0.00
Rhea,0,$0.00
Hamilton,51,$573240.21
Henry,0,$0.00
Sevier,2,$3422.60
McNairy,0,$0.00
Campbell,0,$0.00
Blount,0,$0.00
Meigs,0,$0.00
Sumner,1,$2216.44
Marion,0,$0.00
Dyer,0,$0.00
Trousdale,0,$0.00
Lake,1,$5897.23
Obion,6,$196927.88
Weakley,0,$0.00
Jefferson,0,$0.00
Cocke,2,$3109.61
Hancock,0,$0.00
Polk,0,$0.00
Hickman,0,$0.00
Humphreys,0,$0.00
Wayne,0,$0.00
Claiborne,0,$0.00
Grundy,0,$0.00
Haywood,0,$0.00
Lewis,0,$0.00
Morgan,0,$0.00
Houston,0,$0.00
Hamblen,0,$0.00
