Name,Total Paid Claims,Total Claim Dollars Paid
Chester,0,$0.00
Hardeman,0,$0.00
Madison,0,$0.00
Henderson,0,$0.00
Shelby,1,$735.00
Crockett,0,$0.00
Gibson,0,$0.00
Cheatham,1,$7040.30
Robertson,0,$0.00
Loudon,1,$2171.20
Davidson,61,$492803.26
McMinn,9,$78011.62
Bradley,25,$246653.75
Dickson,0,$0.00
Montgomery,0,$0.00
Fayette,0,$0.00
Tipton,2,$15505.78
Warren,2,$10437.65
Coffee,0,$0.00
Sullivan,7,$12525.08
Johnson,0,$0.00
Williamson,15,$220467.58
Carter,2,$14437.14
Washington,1,$905.84
Hawkins,1,$3940.59
Rutherford,4,$257368.08
Wilson,2,$26757.11
Cannon,1,$1554.29
Van Buren,0,$0.00
Bledsoe,0,$0.00
Cumberland,0,$0.00
Grainger,0,$0.00
Union,0,$0.00
Franklin,2,$3270.01
Roane,1,$1607.71
Jackson,0,$0.00
Overton,0,$0.00
Anderson,0,$0.00
Scott,0,$0.00
Lauderdale,19,$164627.27
Maury,3,$18705.48
Clay,0,$0.00
Macon,0,$0.00
DeKalb,0,$0.00
Decatur,0,$0.00
Carroll,0,$0.00
Stewart,0,$0.00
Benton,0,$0.00
Smith,21,$168567.57
Putnam,0,$0.00
Fentress,0,$0.00
Lincoln,2,$4612.70
Bedford,0,$0.00
Pickett,0,$0.00
Monroe,0,$0.00
Knox,8,$46883.58
Perry,0,$0.00
Greene,0,$0.00
Unicoi,0,$0.00
Hardin,2,$36690.68
Marshall,0,$0.00
Giles,0,$0.00
Lawrence,0,$0.00
White,0,$0.00
Sequatchie,0,$0.00
Moore,0,$0.00
Rhea,0,$0.00
Hamilton,182,$1575268.09
Henry,0,$0.00
Sevier,54,$834389.40
McNairy,0,$0.00
Campbell,0,$0.00
Blount,0,$0.00
Meigs,0,$0.00
Sumner,3,$15072.98
Marion,1,$15180.85
Dyer,0,$0.00
Trousdale,0,$0.00
Lake,0,$0.00
Obion,0,$0.00
Weakley,0,$0.00
Jefferson,3,$20240.76
Cocke,1,$10651.80
Hancock,0,$0.00
Polk,3,$64704.06
Hickman,0,$0.00
Humphreys,0,$0.00
Wayne,0,$0.00
Claiborne,0,$0.00
Grundy,0,$0.00
Haywood,0,$0.00
Lewis,0,$0.00
Morgan,0,$0.00
Houston,0,$0.00
Hamblen,0,$0.00
