Name,Total Paid Claims,Total Claim Dollars Paid
Chester,0,$0.00
Hardeman,1,$1494.59
Madison,6,$192827.20
Henderson,0,$0.00
Shelby,47,$2458141.81
Crockett,1,$87547.70
Gibson,0,$0.00
Cheatham,0,$0.00
Robertson,1,$12936.58
Loudon,0,$0.00
Davidson,5,$14842.94
McMinn,0,$0.00
Bradley,27,$434598.77
Dickson,0,$0.00
Montgomery,10,$85307.33
Fayette,2,$24058.90
Tipton,3,$26809.64
Warren,1,$1901.58
Coffee,0,$0.00
Sullivan,4,$73953.23
Johnson,0,$0.00
Williamson,13,$202641.52
Carter,2,$4038.96
Washington,0,$0.00
Hawkins,0,$0.00
Rutherford,5,$15894.44
Wilson,2,$7592.07
Cannon,0,$0.00
Van Buren,0,$0.00
Bledsoe,0,$0.00
Cumberland,0,$0.00
Grainger,0,$0.00
Union,0,$0.00
Franklin,1,$3369.97
Roane,2,$9518.41
Jackson,0,$0.00
Overton,0,$0.00
Anderson,1,$8276.10
Scott,0,$0.00
Lauderdale,50,$1899795.70
Maury,1,$6504.14
Clay,0,$0.00
Macon,0,$0.00
DeKalb,2,$15561.24
Decatur,1,$4006.37
Carroll,0,$0.00
Stewart,0,$0.00
Benton,1,$7856.93
Smith,0,$0.00
Putnam,1,$3011.55
Fentress,0,$0.00
Lincoln,0,$0.00
Bedford,1,$7740.71
Pickett,0,$0.00
Monroe,0,$0.00
Knox,88,$2250529.04
Perry,18,$394542.37
Greene,2,$7016.39
Unicoi,0,$0.00
Hardin,1,$442.48
Marshall,0,$0.00
Giles,2,$2837.54
Lawrence,0,$0.00
White,0,$0.00
Sequatchie,0,$0.00
Moore,0,$0.00
Rhea,0,$0.00
Hamilton,23,$272800.22
Henry,1,$3893.87
Sevier,5,$43290.55
McNairy,1,$26638.60
Campbell,3,$43963.44
Blount,0,$0.00
Meigs,0,$0.00
Sumner,2,$14872.19
Marion,0,$0.00
Dyer,72,$1887882.02
Trousdale,0,$0.00
Lake,10,$235336.52
Obion,6,$90003.27
Weakley,0,$0.00
Jefferson,4,$83439.74
Cocke,1,$3156.70
Hancock,0,$0.00
Polk,0,$0.00
Hickman,0,$0.00
Humphreys,0,$0.00
Wayne,0,$0.00
Claiborne,9,$204990.63
Grundy,0,$0.00
Haywood,1,$25863.73
Lewis,0,$0.00
Morgan,1,$984.54
Houston,3,$55691.50
Hamblen,1,$961.81
