Name,Total Paid Claims,Total Claim Dollars Paid
Chester,0,$0.00
Hardeman,0,$0.00
Madison,18,$131612.63
Henderson,0,$0.00
Shelby,8,$138700.10
Crockett,0,$0.00
Gibson,1,$7000.00
Cheatham,21,$338758.34
Robertson,0,$0.00
Loudon,0,$0.00
Davidson,17,$306239.90
McMinn,0,$0.00
Bradley,2,$5859.69
Dickson,3,$41593.35
Montgomery,3,$16163.58
Fayette,2,$28070.88
Tipton,1,$30000.00
Warren,1,$6105.30
Coffee,0,$0.00
Sullivan,0,$0.00
Johnson,1,$12306.39
Williamson,6,$32133.79
Carter,0,$0.00
Washington,0,$0.00
Hawkins,1,$3236.58
Rutherford,2,$5968.47
Wilson,4,$65125.64
Cannon,0,$0.00
Van Buren,0,$0.00
Bledsoe,0,$0.00
Cumberland,0,$0.00
Grainger,0,$0.00
Union,1,$17917.12
Franklin,1,$1086.02
Roane,0,$0.00
Jackson,0,$0.00
Overton,0,$0.00
Anderson,1,$2263.00
Scott,0,$0.00
Lauderdale,49,$736046.35
Maury,1,$11540.67
Clay,0,$0.00
Macon,0,$0.00
DeKalb,0,$0.00
Decatur,0,$0.00
Carroll,0,$0.00
Stewart,0,$0.00
Benton,1,$15694.02
Smith,3,$22112.73
Putnam,0,$0.00
Fentress,0,$0.00
Lincoln,1,$12600.00
Bedford,0,$0.00
Pickett,0,$0.00
Monroe,0,$0.00
Knox,12,$106237.36
Perry,0,$0.00
Greene,0,$0.00
Unicoi,0,$0.00
Hardin,0,$0.00
Marshall,0,$0.00
Giles,0,$0.00
Lawrence,0,$0.00
White,0,$0.00
Sequatchie,0,$0.00
Moore,0,$0.00
Rhea,1,$3726.30
Hamilton,5,$90326.35
Henry,0,$0.00
Sevier,2,$11703.45
McNairy,0,$0.00
Campbell,0,$0.00
Blount,0,$0.00
Meigs,0,$0.00
Sumner,4,$59809.10
Marion,0,$0.00
Dyer,31,$317012.12
Trousdale,1,$4254.05
Lake,2,$18280.82
Obion,20,$276770.36
Weakley,0,$0.00
Jefferson,1,$744.21
Cocke,0,$0.00
Hancock,0,$0.00
Polk,0,$0.00
Hickman,0,$0.00
Humphreys,0,$0.00
Wayne,0,$0.00
Claiborne,0,$0.00
Grundy,0,$0.00
Haywood,0,$0.00
Lewis,0,$0.00
Morgan,0,$0.00
Houston,2,$17611.38
Hamblen,1,$26678.31
