Name,Total Paid Claims,Total Claim Dollars Paid
Walworth,0,$0.00
Dewey,0,$0.00
Hutchinson,0,$0.00
Douglas,0,$0.00
Edmunds,0,$0.00
Potter,0,$0.00
Hanson,0,$0.00
Miner,0,$0.00
McCook,0,$0.00
Lake,0,$0.00
Minnehaha,0,$0.00
Grant,1,$1000.00
Deuel,0,$0.00
Pennington,1,$11710.83
Clark,0,$0.00
Beadle,1,$27219.54
Brookings,1,$1027.39
Hamlin,0,$0.00
Roberts,1,$15249.18
Day,0,$0.00
Brule,0,$0.00
Charles Mix,1,$100947.40
Hand,0,$0.00
Spink,1,$13000.00
Lyman,0,$0.00
Gregory,0,$0.00
Perkins,0,$0.00
Harding,0,$0.00
Butte,0,$0.00
Ziebach,0,$0.00
Haakon,0,$0.00
Corson,0,$0.00
Hyde,0,$0.00
Meade,3,$16994.56
McPherson,0,$0.00
Jerauld,0,$0.00
Brown,143,$1943510.26
Faulk,0,$0.00
Kingsbury,0,$0.00
Sanborn,0,$0.00
Aurora,0,$0.00
Campbell,0,$0.00
Stanley,0,$0.00
Sully,0,$0.00
Clay,0,$0.00
Buffalo,0,$0.00
Jackson,0,$0.00
Union,0,$0.00
Lawrence,0,$0.00
Codington,2,$3103.43
Custer,23,$529551.80
Bennett,0,$0.00
Davison,0,$0.00
Bon Homme,0,$0.00
Moody,0,$0.00
Turner,0,$0.00
Yankton,0,$0.00
Todd,0,$0.00
Mellette,0,$0.00
Tripp,0,$0.00
Lincoln,0,$0.00
Marshall,0,$0.00
Fall River,0,$0.00
Shannon,0,$0.00
Hughes,0,$0.00
Jones,0,$0.00
