Name,Total Paid Claims,Total Claim Dollars Paid
Walworth,0,$0.00
Dewey,0,$0.00
Hutchinson,0,$0.00
Douglas,1,$520.30
Edmunds,0,$0.00
Potter,0,$0.00
Hanson,0,$0.00
Miner,0,$0.00
McCook,2,$4231.93
Lake,35,$393825.39
Minnehaha,40,$387987.89
Grant,10,$166715.39
Deuel,0,$0.00
Pennington,12,$43289.07
Clark,2,$29119.11
Beadle,13,$210786.06
Brookings,33,$363068.12
Hamlin,54,$568556.27
Roberts,5,$41492.68
Day,9,$53533.14
Brule,1,$142021.32
Charles Mix,0,$0.00
Hand,2,$44596.00
Spink,17,$330171.27
Lyman,0,$0.00
Gregory,0,$0.00
Perkins,0,$0.00
Harding,0,$0.00
Butte,0,$0.00
Ziebach,1,$3427.42
Haakon,0,$0.00
Corson,0,$0.00
Hyde,0,$0.00
Meade,0,$0.00
McPherson,1,$2798.03
Jerauld,0,$0.00
Brown,52,$440459.87
Faulk,2,$5206.44
Kingsbury,8,$42799.71
Sanborn,2,$37584.50
Aurora,0,$0.00
Campbell,0,$0.00
Stanley,4,$7465.69
Sully,2,$21279.86
Clay,1,$1696.34
Buffalo,0,$0.00
Jackson,0,$0.00
Union,0,$0.00
Lawrence,1,$3944.92
Codington,183,$4469836.59
Custer,0,$0.00
Bennett,0,$0.00
Davison,1,$14363.10
Bon Homme,0,$0.00
Moody,14,$92561.37
Turner,2,$5440.65
Yankton,3,$43355.02
Todd,1,$1361.63
Mellette,0,$0.00
Tripp,0,$0.00
Lincoln,1,$1414.32
Marshall,1,$10866.51
Fall River,0,$0.00
Shannon,0,$0.00
Hughes,8,$33473.49
Jones,0,$0.00
