Name,Total Paid Claims,Total Claim Dollars Paid
Walworth,0,$0.00
Dewey,0,$0.00
Hutchinson,0,$0.00
Douglas,0,$0.00
Edmunds,0,$0.00
Potter,0,$0.00
Hanson,0,$0.00
Miner,0,$0.00
McCook,0,$0.00
Lake,37,$419328.26
Minnehaha,20,$118108.80
Grant,0,$0.00
Deuel,0,$0.00
Pennington,0,$0.00
Clark,0,$0.00
Beadle,1,$1418.76
Brookings,2,$31768.43
Hamlin,2,$3354.85
Roberts,1,$2182.50
Day,0,$0.00
Brule,0,$0.00
Charles Mix,0,$0.00
Hand,0,$0.00
Spink,0,$0.00
Lyman,0,$0.00
Gregory,0,$0.00
Perkins,0,$0.00
Harding,0,$0.00
Butte,0,$0.00
Ziebach,0,$0.00
Haakon,0,$0.00
Corson,0,$0.00
Hyde,0,$0.00
Meade,0,$0.00
McPherson,0,$0.00
Jerauld,0,$0.00
Brown,0,$0.00
Faulk,0,$0.00
Kingsbury,0,$0.00
Sanborn,0,$0.00
Aurora,0,$0.00
Campbell,0,$0.00
Stanley,0,$0.00
Sully,0,$0.00
Clay,0,$0.00
Buffalo,0,$0.00
Jackson,0,$0.00
Union,2,$28154.44
Lawrence,0,$0.00
Codington,20,$119371.49
Custer,0,$0.00
Bennett,0,$0.00
Davison,3,$13805.75
Bon Homme,0,$0.00
Moody,5,$43931.00
Turner,0,$0.00
Yankton,0,$0.00
Todd,0,$0.00
Mellette,0,$0.00
Tripp,0,$0.00
Lincoln,0,$0.00
Marshall,0,$0.00
Fall River,0,$0.00
Shannon,0,$0.00
Hughes,0,$0.00
Jones,0,$0.00
