Name,Total Paid Claims,Total Claim Dollars Paid
Walworth,0,$0.00
Dewey,0,$0.00
Hutchinson,3,$182552.30
Douglas,0,$0.00
Edmunds,0,$0.00
Potter,0,$0.00
Hanson,6,$136448.62
Miner,0,$0.00
McCook,11,$405553.97
Lake,136,$6302286.97
Minnehaha,80,$2915496.59
Grant,1,$15877.70
Deuel,0,$0.00
Pennington,10,$128303.88
Clark,1,$5068.68
Beadle,1,$25285.36
Brookings,15,$215700.48
Hamlin,51,$878156.12
Roberts,2,$6017.23
Day,0,$0.00
Brule,0,$0.00
Charles Mix,2,$104329.85
Hand,1,$1000.00
Spink,4,$95028.28
Lyman,7,$275574.29
Gregory,1,$5337.07
Perkins,0,$0.00
Harding,0,$0.00
Butte,0,$0.00
Ziebach,0,$0.00
Haakon,0,$0.00
Corson,0,$0.00
Hyde,0,$0.00
Meade,2,$9918.69
McPherson,0,$0.00
Jerauld,0,$0.00
Brown,1,$403.55
Faulk,0,$0.00
Kingsbury,1,$17287.13
Sanborn,0,$0.00
Aurora,1,$99980.10
Campbell,1,$165942.06
Stanley,0,$0.00
Sully,0,$0.00
Clay,0,$0.00
Buffalo,0,$0.00
Jackson,0,$0.00
Union,8,$158627.30
Lawrence,2,$11786.29
Codington,23,$560827.92
Custer,7,$84056.30
Bennett,0,$0.00
Davison,5,$751007.36
Bon Homme,2,$24184.01
Moody,13,$384640.76
Turner,6,$263925.95
Yankton,12,$1276461.01
Todd,1,$575.49
Mellette,0,$0.00
Tripp,0,$0.00
Lincoln,0,$0.00
Marshall,0,$0.00
Fall River,0,$0.00
Shannon,0,$0.00
Hughes,0,$0.00
Jones,0,$0.00
