Name,Total Paid Claims,Total Claim Dollars Paid
Walworth,0,$0.00
Dewey,0,$0.00
Hutchinson,2,$18425.17
Douglas,0,$0.00
Edmunds,0,$0.00
Potter,0,$0.00
Hanson,2,$28724.62
Miner,0,$0.00
McCook,8,$37523.91
Lake,1,$2315.27
Minnehaha,72,$607443.70
Grant,6,$32941.57
Deuel,0,$0.00
Pennington,4,$14662.28
Clark,0,$0.00
Beadle,1,$23811.35
Brookings,13,$128562.52
Hamlin,56,$970907.28
Roberts,14,$237028.85
Day,27,$458970.76
Brule,0,$0.00
Charles Mix,1,$71570.59
Hand,0,$0.00
Spink,12,$298211.95
Lyman,0,$0.00
Gregory,0,$0.00
Perkins,0,$0.00
Harding,0,$0.00
Butte,0,$0.00
Ziebach,0,$0.00
Haakon,0,$0.00
Corson,0,$0.00
Hyde,0,$0.00
Meade,0,$0.00
McPherson,0,$0.00
Jerauld,0,$0.00
Brown,11,$178172.86
Faulk,0,$0.00
Kingsbury,2,$5520.53
Sanborn,1,$1955.53
Aurora,0,$0.00
Campbell,0,$0.00
Stanley,0,$0.00
Sully,1,$1513.13
Clay,0,$0.00
Buffalo,0,$0.00
Jackson,0,$0.00
Union,2,$85253.54
Lawrence,1,$2602.62
Codington,18,$47737.64
Custer,1,$8296.03
Bennett,0,$0.00
Davison,4,$39359.04
Bon Homme,0,$0.00
Moody,11,$210421.95
Turner,5,$68780.72
Yankton,4,$9009.17
Todd,0,$0.00
Mellette,0,$0.00
Tripp,0,$0.00
Lincoln,6,$199488.67
Marshall,3,$9555.04
Fall River,0,$0.00
Shannon,0,$0.00
Hughes,0,$0.00
Jones,0,$0.00
