Name,Total Paid Claims,Total Claim Dollars Paid
Walworth,0,$0.00
Dewey,0,$0.00
Hutchinson,0,$0.00
Douglas,0,$0.00
Edmunds,1,$679.16
Potter,0,$0.00
Hanson,0,$0.00
Miner,0,$0.00
McCook,0,$0.00
Lake,0,$0.00
Minnehaha,0,$0.00
Grant,0,$0.00
Deuel,0,$0.00
Pennington,0,$0.00
Clark,3,$93500.00
Beadle,0,$0.00
Brookings,0,$0.00
Hamlin,0,$0.00
Roberts,0,$0.00
Day,66,$1060747.12
Brule,0,$0.00
Charles Mix,1,$83315.25
Hand,0,$0.00
Spink,0,$0.00
Lyman,1,$16561.17
Gregory,0,$0.00
Perkins,0,$0.00
Harding,0,$0.00
Butte,0,$0.00
Ziebach,0,$0.00
Haakon,0,$0.00
Corson,0,$0.00
Hyde,0,$0.00
Meade,0,$0.00
McPherson,0,$0.00
Jerauld,0,$0.00
Brown,1,$11350.71
Faulk,0,$0.00
Kingsbury,0,$0.00
Sanborn,0,$0.00
Aurora,0,$0.00
Campbell,0,$0.00
Stanley,0,$0.00
Sully,0,$0.00
Clay,1,$3184.64
Buffalo,0,$0.00
Jackson,0,$0.00
Union,0,$0.00
Lawrence,0,$0.00
Codington,1,$996.79
Custer,5,$22653.40
Bennett,0,$0.00
Davison,0,$0.00
Bon Homme,0,$0.00
Moody,0,$0.00
Turner,0,$0.00
Yankton,0,$0.00
Todd,0,$0.00
Mellette,0,$0.00
Tripp,0,$0.00
Lincoln,0,$0.00
Marshall,0,$0.00
Fall River,0,$0.00
Shannon,0,$0.00
Hughes,13,$139854.36
Jones,0,$0.00
