Name,Total Paid Claims,Total Claim Dollars Paid
Ocean,833,$18208880.55
Atlantic,125,$1801681.00
Burlington,328,$5522936.06
Monmouth,1423,$27990803.26
Cape May,155,$2110215.41
Passaic,3617,$136669781.90
Hunterdon,252,$5727450.01
Union,1498,$54136828.44
Hudson,483,$8235876.39
Warren,132,$2072228.79
Cumberland,57,$947976.67
Salem,75,$889216.06
Sussex,43,$865817.41
Somerset,1250,$55782303.94
Morris,2710,$120223790.35
Middlesex,1004,$28794794.45
Gloucester,128,$1821479.04
Camden,95,$758149.99
Essex,1344,$60494055.00
Bergen,3272,$104515588.12
Mercer,333,$15150339.49
