Name,Total Paid Claims,Total Claim Dollars Paid
Ocean,622,$2756448.72
Atlantic,800,$4070950.61
Burlington,19,$64147.35
Monmouth,761,$4345913.49
Cape May,1561,$7926328.21
Passaic,1158,$17161465.92
Hunterdon,18,$60480.21
Union,31,$362615.78
Hudson,28,$1255417.28
Warren,7,$234264.82
Cumberland,3,$9395.00
Salem,9,$27619.07
Sussex,5,$8368.14
Somerset,40,$337017.08
Morris,945,$11639113.55
Middlesex,11,$17750.12
Gloucester,5,$24892.50
Camden,16,$100050.31
Essex,220,$2523995.66
Bergen,370,$2619429.68
Mercer,23,$134484.82
