Name,Total Paid Claims,Total Claim Dollars Paid
Marion,1,$10085.85
Mahaska,0,$0.00
Clay,0,$0.00
O'Brien,0,$0.00
Pocahontas,0,$0.00
Webster,0,$0.00
Calhoun,0,$0.00
Adair,0,$0.00
Union,0,$0.00
Louisa,0,$0.00
Henry,0,$0.00
Washington,0,$0.00
Jefferson,0,$0.00
Lyon,0,$0.00
Osceola,0,$0.00
Polk,69,$1103548.26
Boone,0,$0.00
Poweshiek,0,$0.00
Keokuk,0,$0.00
Wapello,1,$4590.34
Palo Alto,0,$0.00
Emmet,0,$0.00
Hamilton,0,$0.00
Cerro Gordo,0,$0.00
Franklin,0,$0.00
Story,0,$0.00
Crawford,0,$0.00
Harrison,3,$3322.47
Madison,1,$751.53
Tama,0,$0.00
Black Hawk,1,$606.33
Clarke,0,$0.00
Benton,0,$0.00
Buchanan,1,$622.00
Warren,0,$0.00
Lucas,0,$0.00
Jasper,0,$0.00
Adams,0,$0.00
Jones,0,$0.00
Dubuque,0,$0.00
Delaware,0,$0.00
Pottawattamie,7,$23212.21
Montgomery,2,$6514.98
Cass,19,$134523.50
Page,0,$0.00
Mills,5,$26555.39
Hancock,0,$0.00
Wright,0,$0.00
Sac,0,$0.00
Carroll,0,$0.00
Linn,0,$0.00
Bremer,0,$0.00
Chickasaw,2,$3083.25
Floyd,0,$0.00
Fayette,0,$0.00
Clayton,0,$0.00
Winnebago,0,$0.00
Worth,0,$0.00
Buena Vista,0,$0.00
Cherokee,0,$0.00
Woodbury,0,$0.00
Monroe,0,$0.00
Johnson,2,$11493.52
Van Buren,0,$0.00
Lee,0,$0.00
Hardin,0,$0.00
Marshall,0,$0.00
Audubon,0,$0.00
Shelby,0,$0.00
Cedar,0,$0.00
Clinton,0,$0.00
Butler,2,$2519.50
Mitchell,0,$0.00
Iowa,0,$0.00
Greene,0,$0.00
Dallas,1,$28219.23
Guthrie,2,$22028.11
Winneshiek,0,$0.00
Monona,0,$0.00
Ida,0,$0.00
Appanoose,0,$0.00
Grundy,0,$0.00
Dickinson,0,$0.00
Muscatine,2,$7724.83
Taylor,0,$0.00
Plymouth,0,$0.00
Kossuth,0,$0.00
Decatur,0,$0.00
Ringgold,0,$0.00
Davis,0,$0.00
Wayne,0,$0.00
Des Moines,0,$0.00
Scott,12,$137409.34
Jackson,0,$0.00
Humboldt,0,$0.00
Fremont,2,$95278.88
Sioux,0,$0.00
Howard,0,$0.00
Allamakee,0,$0.00
