Name,Total Paid Claims,Total Claim Dollars Paid
Marion,10,$305523.57
Mahaska,3,$106674.04
Clay,0,$0.00
O'Brien,0,$0.00
Pocahontas,0,$0.00
Webster,7,$155332.07
Calhoun,0,$0.00
Adair,0,$0.00
Union,4,$95631.34
Louisa,52,$3522500.45
Henry,0,$0.00
Washington,0,$0.00
Jefferson,0,$0.00
Lyon,0,$0.00
Osceola,0,$0.00
Polk,122,$7564528.55
Boone,4,$193984.68
Poweshiek,0,$0.00
Keokuk,0,$0.00
Wapello,34,$1526648.90
Palo Alto,0,$0.00
Emmet,0,$0.00
Hamilton,6,$78900.71
Cerro Gordo,84,$2870542.29
Franklin,0,$0.00
Story,32,$1701873.26
Crawford,7,$114557.73
Harrison,2,$92028.33
Madison,0,$0.00
Tama,33,$619004.21
Black Hawk,380,$17442933.87
Clarke,0,$0.00
Benton,37,$1171858.10
Buchanan,48,$398751.50
Warren,6,$118406.25
Lucas,0,$0.00
Jasper,3,$47966.13
Adams,4,$212516.66
Jones,30,$676210.89
Dubuque,29,$186868.01
Delaware,22,$769713.42
Pottawattamie,12,$99340.25
Montgomery,21,$103847.83
Cass,1,$3614.64
Page,1,$5682.30
Mills,3,$17294.49
Hancock,0,$0.00
Wright,0,$0.00
Sac,0,$0.00
Carroll,2,$31379.84
Linn,600,$63719264.66
Bremer,351,$12448404.14
Chickasaw,6,$241098.45
Floyd,94,$3431624.25
Fayette,8,$55259.32
Clayton,29,$1370707.26
Winnebago,0,$0.00
Worth,0,$0.00
Buena Vista,0,$0.00
Cherokee,0,$0.00
Woodbury,0,$0.00
Monroe,0,$0.00
Johnson,168,$27165075.46
Van Buren,26,$376442.34
Lee,40,$1414736.33
Hardin,2,$39066.01
Marshall,1,$14412.48
Audubon,0,$0.00
Shelby,0,$0.00
Cedar,3,$487712.28
Clinton,16,$258712.11
Butler,136,$4624774.27
Mitchell,4,$70386.44
Iowa,0,$0.00
Greene,0,$0.00
Dallas,9,$96517.78
Guthrie,1,$1188.50
Winneshiek,1,$7892.25
Monona,0,$0.00
Ida,0,$0.00
Appanoose,1,$5968.82
Grundy,2,$3332.78
Dickinson,0,$0.00
Muscatine,67,$2817407.57
Taylor,0,$0.00
Plymouth,0,$0.00
Kossuth,0,$0.00
Decatur,1,$553.21
Ringgold,0,$0.00
Davis,0,$0.00
Wayne,0,$0.00
Des Moines,78,$4587576.37
Scott,306,$5352214.51
Jackson,0,$0.00
Humboldt,3,$10872.30
Fremont,7,$68887.94
Sioux,0,$0.00
Howard,0,$0.00
Allamakee,0,$0.00
