Name,Total Paid Claims,Total Claim Dollars Paid
Marion,0,$0.00
Mahaska,0,$0.00
Clay,0,$0.00
O'Brien,0,$0.00
Pocahontas,0,$0.00
Webster,0,$0.00
Calhoun,0,$0.00
Adair,0,$0.00
Union,0,$0.00
Louisa,2,$1909.95
Henry,0,$0.00
Washington,0,$0.00
Jefferson,0,$0.00
Lyon,0,$0.00
Osceola,0,$0.00
Polk,8,$13476.75
Boone,0,$0.00
Poweshiek,0,$0.00
Keokuk,0,$0.00
Wapello,8,$13652.11
Palo Alto,0,$0.00
Emmet,0,$0.00
Hamilton,0,$0.00
Cerro Gordo,1,$81.59
Franklin,0,$0.00
Story,0,$0.00
Crawford,0,$0.00
Harrison,0,$0.00
Madison,0,$0.00
Tama,0,$0.00
Black Hawk,2,$775.20
Clarke,0,$0.00
Benton,1,$1544.00
Buchanan,0,$0.00
Warren,0,$0.00
Lucas,0,$0.00
Jasper,0,$0.00
Adams,0,$0.00
Jones,0,$0.00
Dubuque,0,$0.00
Delaware,0,$0.00
Pottawattamie,15,$51567.71
Montgomery,5,$15980.34
Cass,0,$0.00
Page,0,$0.00
Mills,0,$0.00
Hancock,0,$0.00
Wright,0,$0.00
Sac,0,$0.00
Carroll,0,$0.00
Linn,27,$86175.11
Bremer,1,$180.83
Chickasaw,0,$0.00
Floyd,0,$0.00
Fayette,0,$0.00
Clayton,1,$724.95
Winnebago,0,$0.00
Worth,0,$0.00
Buena Vista,0,$0.00
Cherokee,0,$0.00
Woodbury,1,$1568.00
Monroe,1,$355.00
Johnson,2,$4359.26
Van Buren,0,$0.00
Lee,0,$0.00
Hardin,0,$0.00
Marshall,0,$0.00
Audubon,0,$0.00
Shelby,0,$0.00
Cedar,1,$2143.78
Clinton,5,$2371.09
Butler,0,$0.00
Mitchell,0,$0.00
Iowa,0,$0.00
Greene,0,$0.00
Dallas,0,$0.00
Guthrie,0,$0.00
Winneshiek,0,$0.00
Monona,0,$0.00
Ida,0,$0.00
Appanoose,1,$1252.00
Grundy,0,$0.00
Dickinson,0,$0.00
Muscatine,7,$17922.49
Taylor,0,$0.00
Plymouth,0,$0.00
Kossuth,0,$0.00
Decatur,1,$170.00
Ringgold,0,$0.00
Davis,0,$0.00
Wayne,0,$0.00
Des Moines,3,$6993.20
Scott,53,$208889.21
Jackson,0,$0.00
Humboldt,1,$475.00
Fremont,0,$0.00
Sioux,0,$0.00
Howard,0,$0.00
Allamakee,0,$0.00
