Name,Total Paid Claims,Total Claim Dollars Paid
Marion,0,$0.00
Mahaska,0,$0.00
Clay,0,$0.00
O'Brien,0,$0.00
Pocahontas,0,$0.00
Webster,2,$29107.71
Calhoun,0,$0.00
Adair,0,$0.00
Union,0,$0.00
Louisa,1,$20677.74
Henry,0,$0.00
Washington,0,$0.00
Jefferson,0,$0.00
Lyon,0,$0.00
Osceola,0,$0.00
Polk,13,$511855.28
Boone,1,$37487.59
Poweshiek,0,$0.00
Keokuk,0,$0.00
Wapello,5,$87964.83
Palo Alto,0,$0.00
Emmet,1,$15608.14
Hamilton,0,$0.00
Cerro Gordo,0,$0.00
Franklin,0,$0.00
Story,0,$0.00
Crawford,0,$0.00
Harrison,18,$847081.57
Madison,0,$0.00
Tama,0,$0.00
Black Hawk,14,$146518.64
Clarke,0,$0.00
Benton,2,$9177.01
Buchanan,0,$0.00
Warren,2,$25144.85
Lucas,0,$0.00
Jasper,0,$0.00
Adams,0,$0.00
Jones,0,$0.00
Dubuque,3,$34927.74
Delaware,0,$0.00
Pottawattamie,49,$1732767.96
Montgomery,1,$5524.00
Cass,0,$0.00
Page,0,$0.00
Mills,29,$5523828.40
Hancock,0,$0.00
Wright,0,$0.00
Sac,0,$0.00
Carroll,0,$0.00
Linn,0,$0.00
Bremer,1,$3230.04
Chickasaw,1,$87398.38
Floyd,0,$0.00
Fayette,0,$0.00
Clayton,5,$207840.76
Winnebago,0,$0.00
Worth,1,$4388.01
Buena Vista,0,$0.00
Cherokee,7,$72982.33
Woodbury,18,$306028.71
Monroe,0,$0.00
Johnson,0,$0.00
Van Buren,1,$1071.44
Lee,15,$489673.78
Hardin,1,$70125.79
Marshall,0,$0.00
Audubon,0,$0.00
Shelby,0,$0.00
Cedar,0,$0.00
Clinton,9,$108509.37
Butler,0,$0.00
Mitchell,0,$0.00
Iowa,1,$11655.53
Greene,0,$0.00
Dallas,1,$2933.33
Guthrie,2,$115997.08
Winneshiek,0,$0.00
Monona,5,$108157.78
Ida,2,$6658.17
Appanoose,0,$0.00
Grundy,0,$0.00
Dickinson,1,$36874.84
Muscatine,16,$322939.00
Taylor,0,$0.00
Plymouth,0,$0.00
Kossuth,1,$21558.00
Decatur,0,$0.00
Ringgold,0,$0.00
Davis,0,$0.00
Wayne,0,$0.00
Des Moines,33,$1545738.67
Scott,124,$6088016.83
Jackson,3,$23671.77
Humboldt,0,$0.00
Fremont,107,$7957274.32
Sioux,1,$1887.84
Howard,0,$0.00
Allamakee,1,$3373.36
