Name,Total Paid Claims,Total Claim Dollars Paid
Marion,0,$0.00
Mahaska,0,$0.00
Clay,2,$10028.73
O'Brien,2,$21434.83
Pocahontas,0,$0.00
Webster,0,$0.00
Calhoun,0,$0.00
Adair,0,$0.00
Union,0,$0.00
Louisa,0,$0.00
Henry,0,$0.00
Washington,0,$0.00
Jefferson,0,$0.00
Lyon,0,$0.00
Osceola,0,$0.00
Polk,130,$10156443.21
Boone,2,$18767.20
Poweshiek,0,$0.00
Keokuk,0,$0.00
Wapello,0,$0.00
Palo Alto,0,$0.00
Emmet,1,$8425.59
Hamilton,0,$0.00
Cerro Gordo,7,$55482.72
Franklin,0,$0.00
Story,2,$17162.64
Crawford,0,$0.00
Harrison,1,$8526.22
Madison,0,$0.00
Tama,0,$0.00
Black Hawk,13,$124356.62
Clarke,0,$0.00
Benton,0,$0.00
Buchanan,5,$21895.09
Warren,0,$0.00
Lucas,0,$0.00
Jasper,2,$9965.14
Adams,0,$0.00
Jones,0,$0.00
Dubuque,8,$42024.14
Delaware,11,$291693.48
Pottawattamie,7,$77593.02
Montgomery,0,$0.00
Cass,0,$0.00
Page,0,$0.00
Mills,0,$0.00
Hancock,0,$0.00
Wright,0,$0.00
Sac,0,$0.00
Carroll,0,$0.00
Linn,2,$4517.92
Bremer,1,$25239.10
Chickasaw,2,$25742.79
Floyd,6,$285092.32
Fayette,0,$0.00
Clayton,1,$909.45
Winnebago,0,$0.00
Worth,0,$0.00
Buena Vista,0,$0.00
Cherokee,4,$18270.82
Woodbury,0,$0.00
Monroe,0,$0.00
Johnson,3,$118632.87
Van Buren,0,$0.00
Lee,0,$0.00
Hardin,0,$0.00
Marshall,0,$0.00
Audubon,0,$0.00
Shelby,0,$0.00
Cedar,6,$161404.62
Clinton,1,$239.69
Butler,1,$39694.49
Mitchell,1,$9033.71
Iowa,1,$6278.32
Greene,0,$0.00
Dallas,2,$55405.78
Guthrie,0,$0.00
Winneshiek,0,$0.00
Monona,0,$0.00
Ida,0,$0.00
Appanoose,0,$0.00
Grundy,0,$0.00
Dickinson,2,$18425.60
Muscatine,3,$24543.35
Taylor,0,$0.00
Plymouth,1,$4613.16
Kossuth,0,$0.00
Decatur,0,$0.00
Ringgold,0,$0.00
Davis,0,$0.00
Wayne,0,$0.00
Des Moines,21,$204725.16
Scott,17,$375702.66
Jackson,1,$33813.83
Humboldt,0,$0.00
Fremont,1,$3341.06
Sioux,5,$110349.40
Howard,0,$0.00
Allamakee,0,$0.00
