Name,Total Paid Claims,Total Claim Dollars Paid
Marion,1,$34500.00
Mahaska,0,$0.00
Clay,2,$8905.40
O'Brien,0,$0.00
Pocahontas,0,$0.00
Webster,10,$130902.23
Calhoun,0,$0.00
Adair,0,$0.00
Union,0,$0.00
Louisa,23,$417020.60
Henry,0,$0.00
Washington,0,$0.00
Jefferson,0,$0.00
Lyon,12,$72339.68
Osceola,0,$0.00
Polk,386,$8520070.69
Boone,0,$0.00
Poweshiek,0,$0.00
Keokuk,0,$0.00
Wapello,3,$21237.89
Palo Alto,0,$0.00
Emmet,0,$0.00
Hamilton,0,$0.00
Cerro Gordo,0,$0.00
Franklin,0,$0.00
Story,63,$1984783.06
Crawford,11,$257051.41
Harrison,44,$417268.73
Madison,1,$5191.41
Tama,38,$364480.18
Black Hawk,166,$1077703.80
Clarke,0,$0.00
Benton,3,$25986.60
Buchanan,28,$112826.33
Warren,0,$0.00
Lucas,2,$11775.97
Jasper,0,$0.00
Adams,0,$0.00
Jones,3,$2111.31
Dubuque,3,$20990.07
Delaware,0,$0.00
Pottawattamie,32,$278572.40
Montgomery,1,$3509.32
Cass,0,$0.00
Page,0,$0.00
Mills,12,$113767.60
Hancock,0,$0.00
Wright,0,$0.00
Sac,0,$0.00
Carroll,2,$254939.79
Linn,90,$601374.69
Bremer,17,$96813.70
Chickasaw,0,$0.00
Floyd,10,$76830.15
Fayette,4,$10772.54
Clayton,12,$110072.07
Winnebago,0,$0.00
Worth,0,$0.00
Buena Vista,0,$0.00
Cherokee,15,$66871.61
Woodbury,2,$6733.36
Monroe,0,$0.00
Johnson,89,$3631566.27
Van Buren,9,$148079.57
Lee,18,$1135369.42
Hardin,1,$125.00
Marshall,3,$16286.64
Audubon,2,$27580.04
Shelby,10,$225183.69
Cedar,2,$26685.21
Clinton,9,$62045.31
Butler,14,$80726.91
Mitchell,0,$0.00
Iowa,1,$5432.83
Greene,1,$500.00
Dallas,5,$47311.96
Guthrie,0,$0.00
Winneshiek,0,$0.00
Monona,1,$2731.56
Ida,0,$0.00
Appanoose,0,$0.00
Grundy,0,$0.00
Dickinson,0,$0.00
Muscatine,42,$759994.42
Taylor,0,$0.00
Plymouth,0,$0.00
Kossuth,0,$0.00
Decatur,1,$6319.51
Ringgold,0,$0.00
Davis,0,$0.00
Wayne,0,$0.00
Des Moines,3,$77218.47
Scott,183,$3982244.07
Jackson,2,$27357.42
Humboldt,0,$0.00
Fremont,23,$331803.00
Sioux,0,$0.00
Howard,0,$0.00
Allamakee,0,$0.00
