Name,Total Paid Claims,Total Claim Dollars Paid
Bradford,3,$20733.94
Tioga,0,$0.00
Centre,3,$15637.81
Clinton,5,$22409.14
Huntingdon,6,$45272.35
Bedford,0,$0.00
Lebanon,6,$78374.94
Chester,2,$7626.48
Berks,1,$1778.78
McKean,0,$0.00
Elk,0,$0.00
Armstrong,0,$0.00
Butler,6,$12102.37
Beaver,5,$37353.58
Juniata,3,$2192.15
Perry,2,$10554.64
Forest,0,$0.00
Warren,1,$2247.19
Venango,0,$0.00
Clearfield,0,$0.00
Indiana,1,$29211.31
Schuylkill,4,$6306.54
Luzerne,2,$28112.40
Franklin,0,$0.00
Adams,0,$0.00
Monroe,1,$10403.11
Lackawanna,2,$8234.67
Montour,2,$8782.69
Lycoming,5,$30833.96
Northampton,0,$0.00
Carbon,0,$0.00
Jefferson,0,$0.00
Allegheny,6,$26320.91
Westmoreland,4,$55683.59
Cambria,1,$1152.36
Blair,0,$0.00
Crawford,3,$4720.58
Cameron,0,$0.00
Northumberland,4,$494569.35
Dauphin,14,$292686.40
Lehigh,2,$3811.29
Montgomery,8,$40297.10
Wyoming,1,$1648.98
Sullivan,0,$0.00
Columbia,1,$5930.10
Delaware,4,$20538.03
Union,7,$61556.09
Mifflin,6,$15275.38
Clarion,0,$0.00
Mercer,0,$0.00
Lancaster,0,$0.00
Erie,3,$22654.76
Cumberland,1,$7722.66
Wayne,1,$5862.06
Bucks,5,$95064.96
Greene,0,$0.00
Fayette,2,$46171.69
Philadelphia,4,$15251.20
Pike,0,$0.00
Susquehanna,1,$134.11
Washington,1,$1373.53
Potter,0,$0.00
Snyder,4,$22389.78
Somerset,4,$20791.15
Fulton,0,$0.00
Lawrence,2,$12519.55
York,6,$33498.58
