Name,Total Paid Claims,Total Claim Dollars Paid
Bradford,3,$7537.00
Tioga,1,$277.50
Centre,3,$18626.70
Clinton,1,$3586.40
Huntingdon,1,$5883.37
Bedford,17,$151524.70
Lebanon,2,$9328.06
Chester,130,$2055858.68
Berks,14,$184850.62
McKean,19,$237455.49
Elk,3,$64477.03
Armstrong,1,$1952.19
Butler,5,$313389.90
Beaver,2,$4859.03
Juniata,1,$1063.27
Perry,0,$0.00
Forest,0,$0.00
Warren,3,$7770.06
Venango,14,$44444.62
Clearfield,3,$23962.76
Indiana,1,$3053.49
Schuylkill,0,$0.00
Luzerne,27,$114447.11
Franklin,1,$2650.71
Adams,2,$4127.61
Monroe,7,$39748.32
Lackawanna,95,$2336584.10
Montour,0,$0.00
Lycoming,6,$34225.02
Northampton,1,$3869.13
Carbon,0,$0.00
Jefferson,0,$0.00
Allegheny,14,$792582.42
Westmoreland,31,$145773.41
Cambria,5,$12512.88
Blair,24,$249999.95
Crawford,18,$160573.18
Cameron,0,$0.00
Northumberland,2,$3670.93
Dauphin,10,$35026.66
Lehigh,1,$332.91
Montgomery,53,$435115.90
Wyoming,2,$3951.58
Sullivan,0,$0.00
Columbia,0,$0.00
Delaware,62,$1076588.45
Union,0,$0.00
Mifflin,0,$0.00
Clarion,10,$48972.32
Mercer,15,$121275.25
Lancaster,12,$113832.42
Erie,1,$4098.15
Cumberland,7,$35362.64
Wayne,7,$58772.07
Bucks,27,$145739.23
Greene,33,$251445.89
Fayette,25,$665243.76
Philadelphia,5,$16848.30
Pike,0,$0.00
Susquehanna,0,$0.00
Washington,25,$227468.73
Potter,0,$0.00
Snyder,0,$0.00
Somerset,4,$24213.41
Fulton,0,$0.00
Lawrence,13,$83004.88
York,4,$36493.65
