Name,Total Paid Claims,Total Claim Dollars Paid
Bradford,38,$895206.51
Tioga,0,$0.00
Centre,1,$3192.12
Clinton,0,$0.00
Huntingdon,0,$0.00
Bedford,1,$12670.23
Lebanon,1,$90.62
Chester,5,$89442.79
Berks,34,$697571.99
McKean,1,$97781.47
Elk,0,$0.00
Armstrong,5,$25594.43
Butler,5,$48328.71
Beaver,20,$161802.10
Juniata,0,$0.00
Perry,1,$2793.67
Forest,0,$0.00
Warren,0,$0.00
Venango,0,$0.00
Clearfield,1,$2719.09
Indiana,3,$3790.78
Schuylkill,0,$0.00
Luzerne,103,$529755.92
Franklin,0,$0.00
Adams,0,$0.00
Monroe,50,$2989555.54
Lackawanna,34,$278669.40
Montour,1,$3967.37
Lycoming,25,$243650.61
Northampton,272,$14393693.23
Carbon,2,$11012.56
Jefferson,1,$1666.02
Allegheny,25,$187762.98
Westmoreland,23,$1296939.57
Cambria,2,$2561.23
Blair,0,$0.00
Crawford,1,$4561.96
Cameron,0,$0.00
Northumberland,27,$163916.70
Dauphin,8,$38806.37
Lehigh,53,$999777.69
Montgomery,106,$2062902.46
Wyoming,30,$339130.28
Sullivan,1,$4670.48
Columbia,51,$306171.90
Delaware,12,$180666.76
Union,1,$12919.56
Mifflin,0,$0.00
Clarion,0,$0.00
Mercer,1,$30211.34
Lancaster,48,$1378221.13
Erie,2,$12454.19
Cumberland,3,$11942.98
Wayne,25,$710927.32
Bucks,677,$31225647.59
Greene,8,$26826.32
Fayette,0,$0.00
Philadelphia,18,$329511.26
Pike,39,$684260.93
Susquehanna,13,$198992.78
Washington,6,$20586.39
Potter,1,$3004.22
Snyder,8,$63273.52
Somerset,7,$51655.47
Fulton,0,$0.00
Lawrence,2,$7848.81
York,1,$14058.39
