Name,Total Paid Claims,Total Claim Dollars Paid
Bradford,0,$0.00
Tioga,0,$0.00
Centre,0,$0.00
Clinton,1,$1496.20
Huntingdon,0,$0.00
Bedford,0,$0.00
Lebanon,0,$0.00
Chester,12,$29286.17
Berks,5,$86130.85
McKean,1,$12000.00
Elk,1,$11823.60
Armstrong,1,$158.12
Butler,27,$68709.76
Beaver,3,$5412.63
Juniata,0,$0.00
Perry,0,$0.00
Forest,0,$0.00
Warren,0,$0.00
Venango,0,$0.00
Clearfield,0,$0.00
Indiana,1,$911.72
Schuylkill,0,$0.00
Luzerne,20,$33269.57
Franklin,2,$6070.15
Adams,2,$19446.55
Monroe,1,$3046.40
Lackawanna,101,$697567.59
Montour,0,$0.00
Lycoming,0,$0.00
Northampton,4,$42607.47
Carbon,0,$0.00
Jefferson,0,$0.00
Allegheny,79,$697976.61
Westmoreland,86,$314176.57
Cambria,1,$1024.35
Blair,1,$104.00
Crawford,4,$2573.20
Cameron,0,$0.00
Northumberland,0,$0.00
Dauphin,1,$884.91
Lehigh,15,$106385.47
Montgomery,21,$154774.53
Wyoming,2,$19114.44
Sullivan,0,$0.00
Columbia,1,$248.00
Delaware,14,$50546.45
Union,0,$0.00
Mifflin,0,$0.00
Clarion,1,$5836.16
Mercer,0,$0.00
Lancaster,7,$24655.39
Erie,71,$611005.71
Cumberland,1,$13007.15
Wayne,4,$19768.80
Bucks,14,$56949.72
Greene,23,$345266.48
Fayette,91,$1064645.64
Philadelphia,39,$356804.86
Pike,0,$0.00
Susquehanna,1,$962.00
Washington,125,$1663259.96
Potter,1,$677.11
Snyder,0,$0.00
Somerset,3,$9966.19
Fulton,0,$0.00
Lawrence,1,$1808.00
York,6,$63825.47
