Name,Total Paid Claims,Total Claim Dollars Paid
Bradford,1,$6632.78
Tioga,0,$0.00
Centre,0,$0.00
Clinton,0,$0.00
Huntingdon,0,$0.00
Bedford,5,$37779.14
Lebanon,0,$0.00
Chester,1,$125812.52
Berks,0,$0.00
McKean,1,$435.07
Elk,0,$0.00
Armstrong,1,$1665.40
Butler,2,$2844.81
Beaver,7,$30125.45
Juniata,0,$0.00
Perry,1,$894.37
Forest,0,$0.00
Warren,11,$203167.46
Venango,0,$0.00
Clearfield,0,$0.00
Indiana,0,$0.00
Schuylkill,2,$2967.02
Luzerne,1,$1077.99
Franklin,0,$0.00
Adams,1,$2506.11
Monroe,1,$480.13
Lackawanna,0,$0.00
Montour,1,$5106.38
Lycoming,6,$16344.78
Northampton,1,$522.75
Carbon,0,$0.00
Jefferson,0,$0.00
Allegheny,12,$49684.64
Westmoreland,1,$1772.98
Cambria,1,$5645.98
Blair,0,$0.00
Crawford,0,$0.00
Cameron,0,$0.00
Northumberland,0,$0.00
Dauphin,18,$77053.43
Lehigh,0,$0.00
Montgomery,4,$17578.42
Wyoming,0,$0.00
Sullivan,1,$5407.40
Columbia,0,$0.00
Delaware,0,$0.00
Union,0,$0.00
Mifflin,1,$910.82
Clarion,0,$0.00
Mercer,0,$0.00
Lancaster,0,$0.00
Erie,1,$3121.48
Cumberland,5,$40613.80
Wayne,0,$0.00
Bucks,2,$7808.04
Greene,0,$0.00
Fayette,1,$2467.96
Philadelphia,0,$0.00
Pike,0,$0.00
Susquehanna,2,$28891.95
Washington,5,$16716.57
Potter,0,$0.00
Snyder,0,$0.00
Somerset,1,$143.23
Fulton,0,$0.00
Lawrence,1,$530.56
York,5,$28337.70
