Name,Total Paid Claims,Total Claim Dollars Paid
Bradford,62,$2420737.05
Tioga,12,$191685.07
Centre,11,$172521.30
Clinton,7,$81544.52
Huntingdon,14,$186408.57
Bedford,29,$718385.58
Lebanon,33,$1278561.19
Chester,30,$1481667.60
Berks,33,$402287.76
McKean,0,$0.00
Elk,8,$115032.72
Armstrong,21,$607502.06
Butler,15,$199636.80
Beaver,35,$758442.98
Juniata,1,$7097.70
Perry,4,$43086.31
Forest,0,$0.00
Warren,1,$1313.17
Venango,0,$0.00
Clearfield,23,$819342.52
Indiana,15,$231234.07
Schuylkill,139,$4231256.11
Luzerne,13,$220655.06
Franklin,3,$75724.97
Adams,3,$8292.10
Monroe,0,$0.00
Lackawanna,8,$203275.27
Montour,5,$187639.14
Lycoming,29,$293365.98
Northampton,9,$118415.21
Carbon,1,$7116.59
Jefferson,0,$0.00
Allegheny,272,$8682982.71
Westmoreland,160,$3940074.33
Cambria,7,$55804.40
Blair,51,$655340.59
Crawford,5,$69467.44
Cameron,1,$4646.12
Northumberland,13,$220583.69
Dauphin,97,$2219575.40
Lehigh,17,$412972.86
Montgomery,44,$2060764.60
Wyoming,17,$647286.84
Sullivan,11,$660808.22
Columbia,131,$3725997.24
Delaware,56,$1395646.00
Union,0,$0.00
Mifflin,0,$0.00
Clarion,2,$41870.85
Mercer,0,$0.00
Lancaster,79,$2594407.51
Erie,1,$35534.10
Cumberland,8,$157678.04
Wayne,1,$8912.94
Bucks,19,$476114.00
Greene,7,$73367.99
Fayette,18,$492658.94
Philadelphia,12,$175533.59
Pike,2,$15220.35
Susquehanna,35,$1541515.79
Washington,58,$2806051.27
Potter,0,$0.00
Snyder,5,$68151.84
Somerset,20,$425302.24
Fulton,0,$0.00
Lawrence,0,$0.00
York,62,$1317738.49
