Name,Total Paid Claims,Total Claim Dollars Paid
Larimer,0,$0.00
Boulder,1,$764.94
Broomfield,0,$0.00
Crowley,0,$0.00
Pueblo,3,$61800.09
El Paso,8,$43499.89
Kit Carson,0,$0.00
Lincoln,0,$0.00
Saguache,0,$0.00
Alamosa,0,$0.00
Jefferson,12,$69401.44
Chaffee,0,$0.00
Fremont,1,$2325.96
Arapahoe,1,$1079.59
Denver,9,$177940.77
Garfield,0,$0.00
Weld,0,$0.00
Logan,1,$34100.00
Sedgwick,0,$0.00
Bent,0,$0.00
Hinsdale,0,$0.00
Ouray,0,$0.00
San Miguel,0,$0.00
Las Animas,1,$2004.40
Adams,0,$0.00
Washington,0,$0.00
Jackson,0,$0.00
Archuleta,1,$151.68
Rio Grande,0,$0.00
Douglas,1,$1389.42
Teller,0,$0.00
Yuma,0,$0.00
Park,0,$0.00
Lake,0,$0.00
Huerfano,0,$0.00
Pitkin,1,$14604.58
Routt,1,$46293.43
Mesa,0,$0.00
Gunnison,0,$0.00
Morgan,1,$386.59
Baca,0,$0.00
Grand,1,$8332.00
Gilpin,0,$0.00
San Juan,0,$0.00
Conejos,0,$0.00
Summit,0,$0.00
Dolores,0,$0.00
Costilla,0,$0.00
Elbert,0,$0.00
Kiowa,0,$0.00
Otero,0,$0.00
Mineral,0,$0.00
Custer,0,$0.00
Eagle,0,$0.00
Montrose,0,$0.00
Phillips,0,$0.00
Delta,1,$12922.41
Prowers,1,$2269.47
Moffat,0,$0.00
Montezuma,0,$0.00
Rio Blanco,0,$0.00
Cheyenne,0,$0.00
La Plata,0,$0.00
Clear Creek,1,$369.18
